year,annual-average-temperature
1987,12.8
1988,12.4
1989,13.3
1990,12.5
1991,12.5
1992,12.3
1993,11.5
1994,13.1
1995,13.3
1996,12.3
1997,13.3
1998,12.7
1999,12.2
2000,11.9
2001,11.3
2002,11.4
2003,11.9
2004,10.9
2005,10.9
2006,11.8
2007,10.5
2008,10.5
2009,11.6
2010,10.7
2011,12.0
2012,11.3
2013,11.1
2014,12.1
2015,11.9
2016,11.6
