year,annual-average-temperature
1987,11.0
1988,11.1
1989,11.9
1990,11.7
1991,10.7
1992,10.9
1993,11.0
1994,12.0
1995,11.5
1996,10.8
1997,12.4
1998,11.3
1999,11.4
2000,11.6
2001,11.4
2002,11.7
2003,12.4
2004,11.7
2005,11.4
2006,12.6
2007,12.1
2008,11.6
2009,11.9
2010,10.7
2011,12.3
2012,11.5
2013,11.0
2014,12.2
2015,12.1
2016,12.0
2017,11.9
2018,12.3
2019,12.2
2020,12.5

min,10
max,14
steps,7
decimal


