year,annual-hydric-deficit
1987,-219
1988,-220
1989,-550
1990,-359
1991,-191
1992,-165
1993,-265
1994,-422
1995,-524
1996,-155
1997,-514
1998,-448
1999,-266
2000,-327
2001,-444
2002,-202
2003,-452
2004,-130
2005,-222
2006,-356
2007,-278
2008,-309
2009,-479
2010,-396
2011,-426
2012,-481
2013,179
2014,84
2015,-221
2016,-202
2017,-159
2018,296
2019,91
2020,116
