year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9-LCF
1987,1162,9,-246,6
1988,1306,10,-258,5
1989,1381,10,-275,7
1990,1184,10,-249,3
1991,1410,12,-371,14
1992,1479,12,-352,0
1993,1264,10,-380,1
1994,1258,9,-368,0
1995,981,10,-250,13
1996,1181,9,-437,0
1997,1520,11,-429,9
1998,1140,8,-259,5
1999,1056,11,-317,14
2000,1228,8,-283,14
2001,1249,10,-219,2
2002,954,9,-215,7
2003,1170,11,-285,6
2004,1344,11,-284,8
2005,1257,11,-149,4
2006,1172,11,-179,6
2007,1305,9,-339,5
2008,1135,10,-205,14
2009,1242,10,-330,4
2010,1175,10,-157,9
2011,1169,10,-241,7
2012,1259,11,-273,5
2013,1259,11,-316,9
2014,1463,12,-356,0
2015,1292,10,-256,0
2016,1320,11,-189,8
2016
2017,1354,12,-273,2
2018,1180,11,-211,3
2019,1418,11,-289,2
2020,1432,11,-329,3
2021,1437,10,-383,6
2022,1458,12,-347,4
2023,1655,11,-536,0
2024,1371,10,-403,9
2025,1326,9,-342,5
2026,1584,11,-496,1
2027,1474,11,-423,2
2028,1396,11,-282,5
2029,1315,11,-407,6
2030,1363,9,-468,3
2031,1281,13,-219,4
2032,1051,10,-129,8
2033,1446,10,-326,9
2034,1400,11,-286,11
2035,1344,11,-358,3
2036,1321,10,-306,3
2037,1291,12,-250,4
2038,1377,12,-308,4
2039,1198,11,-197,4
2040,1104,11,-154,1
2041,1375,11,-217,7
2042,1100,10,-216,13
2043,1273,10,-285,5
2044,1485,10,-254,2
2045,1206,11,-293,0
2046,1152,10,-238,8
