year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,535,553,-173,-246,111,9.0,3429,12,16.0,74
1988,555,574,-169,-258,60,8.9,3398,23,15.8,83
1989,588,582,-152,-275,80,9.3,3490,26,17.5,84
1990,590,563,-130,-249,64,9.0,3431,19,16.1,71
1991,595,712,-337,-371,5,9.5,3598,28,17.4,89
1992,530,613,-240,-352,91,9.1,3492,42,17.7,92
1993,531,682,-375,-380,28,8.6,3323,19,15.9,86
1994,610,697,-332,-368,35,9.1,3493,18,16.2,75
1995,516,539,-164,-250,46,7.6,3056,2,14.9,103
1996,545,706,-386,-437,54,8.6,3268,20,15.7,77
1997,551,722,-389,-429,24,9.9,3694,46,18.4,78
1998,516,536,-164,-259,74,8.5,3234,23,15.8,90
1999,591,654,-326,-317,-9,8.2,3167,24,16.8,115
2000,664,667,-225,-283,39,8.7,3328,29,15.6,93
2001,579,556,-116,-219,67,8.6,3278,27,15.6,89
2002,593,533,-85,-215,55,8.1,3064,7,14.4,89
2003,499,553,-211,-285,69,8.0,3244,6,15.7,107
2004,591,590,-150,-284,90,8.5,3324,21,17.0,101
2005,585,552,-120,-149,18,9.1,3453,19,16.8,74
2006,672,542,-10,-179,137,8.3,3205,15,16.9,100
2007,467,574,-250,-339,89,8.3,3260,18,16.0,109
2008,567,540,-129,-205,49,8.6,3341,26,16.8,106
2009,479,572,-248,-330,62,9.4,3473,19,15.9,76
2010,675,555,-35,-157,73,9.0,3432,14,15.9,76
2011,600,564,-117,-241,85,8.5,3236,17,16.2,89
2012,564,574,-155,-273,93,8.3,3294,16,16.4,109
2013,506,577,-219,-316,47,7.6,3083,28,17.0,125
2014,551,590,-179,-356,110,8.9,3552,24,17.3,86
2015,605,577,-130,-256,58,8.9,3348,26,16.2,92
2016,561,565,-149,-189,23,8.2,3217,21,17.6,121
2016
2017,549,545,-151,-273,87,10.1,3749,18,16.8,59
2018,673,540,-19,-211,123,8.9,3358,9,16.7,84
2019,513,575,-213,-289,66,9.6,3603,36,18.2,87
2020,511,592,-236,-329,79,10.0,3741,41,17.4,58
2021,559,679,-359,-383,7,10.1,3743,42,18.4,70
2022,438,581,-310,-347,32,9.8,3683,36,17.7,76
2023,399,758,-607,-536,-18,10.7,4047,37,18.4,63
2024,591,711,-349,-403,51,9.6,3589,39,17.7,78
2025,469,553,-243,-342,78,8.9,3440,28,15.6,94
2026,516,765,-514,-496,39,10.3,3884,33,17.9,75
2027,542,708,-388,-423,-4,9.5,3558,32,18.1,80
2028,530,571,-200,-282,59,9.8,3642,23,17.3,73
2029,524,726,-447,-407,-13,9.6,3545,33,17.5,75
2030,536,704,-379,-468,27,10.0,3696,32,16.6,60
2031,642,517,-39,-219,96,10.2,3755,21,17.2,48
2032,623,518,-58,-129,38,8.9,3360,22,16.9,76
2033,598,617,-187,-326,94,10.1,3739,34,17.4,73
2034,499,603,-270,-286,23,9.8,3710,26,17.0,82
2035,536,589,-215,-358,77,10.0,3699,35,17.0,58
2036,514,555,-201,-306,70,9.4,3556,26,16.7,86
2037,548,570,-184,-250,52,9.1,3534,24,16.5,80
2038,538,583,-207,-308,75,9.7,3582,27,18.0,74
2039,576,506,-79,-197,63,9.1,3423,31,16.7,70
2040,643,532,-50,-154,74,9.1,3428,3,15.6,62
2041,669,561,-51,-217,120,9.6,3631,37,18.4,80
2042,586,549,-119,-216,69,8.7,3390,17,16.0,89
2043,545,564,-187,-285,87,9.7,3576,19,15.9,72
2044,575,601,-175,-254,51,9.8,3625,36,17.2,75
2045,487,533,-204,-293,49,9.5,3576,16,15.6,76
2046,553,535,-147,-238,72,9.5,3492,18,16.2,59

min,200,400,,,,6,2500,,12,30
max,1100,1000,,,,14,5000,,24,150
steps,10,11,,,,9,11,,5,9
decimal

