year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,2341,14,-569,0
1988,1933,11,-168,0
1989,2224,13,-581,0
1990,2162,14,-549,1
1991,2159,13,-390,0
1992,2253,13,-437,0
1993,2349,13,-561,1
1994,2267,13,-571,0
1995,2228,14,-374,0
1996,2119,12,-484,0
1997,2178,13,-528,0
1998,2340,16,-431,0
1999,2376,14,-536,0
2000,2251,15,-434,0
2001,2194,15,-372,0
2002,1985,12,-423,1
2003,2294,14,-383,0
2004,2228,13,-399,0
2005,2238,14,-536,0
2006,2310,15,-529,0
2007,2321,15,-417,0
2008,2345,16,-464,0
2009,2183,13,-447,0
2010,2399,16,-509,0
2011,2251,13,-530,0
2012,2264,14,-501,0
2013,2283,13,-444,0
2014,2238,15,-209,0
2015,2386,15,-526,1
2016,2273,15,-445,0
2016
2017,2498,16,-622,0
2018,2616,16,-613,0
2019,2617,15,-652,0
2020,2311,13,-491,0
2021,2452,16,-573,0
2022,2409,16,-574,0
2023,2494,15,-489,0
2024,2570,15,-673,0
2025,2421,16,-563,0
2026,2533,15,-664,0
2027,2624,15,-598,0
2028,2407,15,-425,0
2029,2588,17,-651,0
2030,2288,14,-734,0
2031,2527,15,-419,0
2032,2352,14,-547,0
2033,2426,15,-322,0
2034,2653,15,-633,0
2035,2547,16,-675,0
2036,2631,15,-604,0
2037,2664,16,-595,3
2038,2543,16,-413,0
2039,2591,16,-510,0
2040,2577,15,-434,0
2041,2307,15,-592,0
2042,2483,15,-479,0
2043,2508,17,-477,0
2044,2252,14,-362,0
2045,2669,16,-595,0
2046,2620,18,-487,1

min,1800,10
max.,3000,20
steps,9,11
decimals
