year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,647,792,-385,-569,135,14.0,5130,110,22.2,42
1988,878,704,-62,-168,63,12.7,4632,64,19.9,37
1989,529,765,-464,-581,63,12.8,4703,94,21.8,53
1990,581,786,-453,-549,76,12.8,4714,86,21.2,61
1991,801,803,-285,-390,-37,13.2,4816,81,21.1,50
1992,621,759,-369,-437,39,12.9,4730,94,21.1,64
1993,672,865,-476,-561,17,13.2,4829,98,21.8,50
1994,565,832,-550,-571,26,12.9,4803,84,21.5,63
1995,821,744,-170,-374,171,13.2,4854,91,21.6,45
1996,592,805,-481,-484,5,13.0,4756,85,21.1,48
1997,766,826,-338,-528,122,13.1,4794,92,21.6,50
1998,691,770,-307,-431,88,13.1,4854,106,22.4,76
1999,616,874,-534,-536,16,13.2,4836,109,22.3,61
2000,762,806,-340,-434,30,13.6,4957,84,21.2,46
2001,714,728,-255,-372,101,12.8,4691,82,21.1,66
2002,732,720,-222,-423,63,12.2,4482,59,20.3,58
2003,751,780,-256,-383,12,13.3,4842,86,22.1,48
2004,651,774,-370,-399,-81,13.3,4852,90,21.7,49
2005,532,752,-446,-536,61,12.6,4640,89,22.5,71
2006,569,780,-457,-529,49,13.0,4772,105,22.5,64
2007,760,772,-238,-417,134,13.4,4933,98,21.3,43
2008,558,786,-468,-464,-6,13.0,4799,111,22.9,65
2009,613,750,-373,-447,79,13.4,4904,74,21.1,40
2010,627,792,-404,-509,-18,13.4,4938,118,22.4,56
2011,681,780,-338,-530,85,13.1,4786,90,21.6,64
2012,624,771,-383,-501,25,13.4,4891,95,21.1,44
2013,734,774,-285,-444,80,13.5,4946,88,21.6,45
2014,779,733,-189,-209,85,12.7,4686,85,22.2,74
2015,635,809,-410,-526,90,13.7,5009,117,22.6,50
2016,702,781,-339,-445,23,13.8,5055,108,22.0,34
2016
2017,630,794,-406,-622,259,14.6,5344,107,23.2,26
2018,606,834,-470,-613,94,14.2,5177,124,23.5,48
2019,450,830,-631,-652,21,14.4,5254,113,23.1,51
2020,703,795,-330,-491,78,14.0,5127,103,22.0,30
2021,567,885,-611,-573,4,14.2,5176,113,23.1,39
2022,655,776,-375,-574,88,14.2,5176,119,22.7,32
2023,1106,882,-89,-489,204,14.6,5334,121,23.0,27
2024,645,871,-533,-673,60,14.5,5323,115,22.3,55
2025,598,785,-425,-563,153,14.2,5199,108,23.2,45
2026,719,897,-456,-664,70,14.4,5251,117,23.1,21
2027,677,888,-489,-598,103,15.2,5533,115,22.9,21
2028,792,787,-248,-425,183,14.0,5132,109,23.3,23
2029,791,896,-393,-651,244,14.8,5393,125,23.2,22
2030,413,864,-753,-734,42,14.0,5099,114,22.6,38
2031,888,809,-171,-419,243,15.1,5494,110,23.7,22
2032,577,782,-450,-547,103,14.1,5152,100,22.6,38
2033,734,788,-292,-322,-2,13.9,5089,116,22.4,46
2034,376,852,-725,-633,-62,14.1,5161,133,23.3,49
2035,602,835,-475,-675,160,14.2,5178,118,22.6,42
2036,672,851,-420,-604,48,14.4,5284,123,23.1,41
2037,749,860,-363,-595,211,14.9,5422,131,23.9,50
2038,854,812,-220,-413,238,14.7,5381,114,23.2,46
2039,566,835,-502,-510,6,14.3,5236,124,23.1,47
2040,819,827,-248,-434,126,14.5,5303,108,23.5,29
2041,539,768,-455,-592,91,13.5,4917,107,22.0,42
2042,779,818,-288,-479,112,14.3,5217,116,23.1,32
2043,799,808,-238,-477,273,14.3,5237,117,23.3,36
2044,877,766,-135,-362,316,13.9,5096,99,22.4,26
2045,562,840,-526,-595,95,14.7,5383,125,24.6,38
2046,745,831,-321,-487,119,14.0,5130,125,23.7,50

min,200,630,,,,14,3850,0,19
max,1200,1080,,,,19,7000,150,29
steps,11,11,,,,11,10,11,11
decimals,,,,,,1
