year,annual-frozen-days
1987,72
1988,44
1989,56
1990,54
1991,60
1992,41
1993,62
1994,31
1995,34
1996,43
1997,20
1998,49
1999,59
2000,51
2001,42
2002,31
2003,58
2004,57
2005,86
2006,60
2007,24
2008,29
2009,33
2010,47
2011,38
2012,57
2013,29
2014,4
2015,36
2016,40
