year,annual-estival-days
1987,106
1988,103
1989,86
1990,100
1991,100
1992,82
1993,100
1994,103
1995,67
1996,79
1997,111
1998,97
1999,113
2000,111
2001,112
2002,95
2003,142
2004,115
2005,105
2006,103
2007,119
2008,91
2009,126
2010,106
2011,119
2012,112
2013,97
2014,88
2015,123
2016,90

min,0
max,150
steps,11
decimal
