year,annual-average-temperature
1987,13.2
1988,13.5
1989,13.4
1990,13.1
1991,12.8
1992,13.8
1993,13.4
1994,14.3
1995,13.3
1996,13.2
1997,14.2
1998,13.9
1999,14.1
2000,14.7
2001,14.7
2002,14.8
2003,15.5
2004,14.5
2005,13.4
2006,13.6
2007,14.0
2008,13.7
2009,15.1
2010,14.1
2011,14.0
2012,14.2
2013,13.6
2014,14.2
2015,15.5
2016,14.0

min,11
max,17
steps,7
decimal


