year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1244,583,428,27,171,7.3,2768,4,12.8,102
1988,997,677,73,-127,119,7.9,3132,21,16.5,119
1989,1290,619,444,47,210,7.4,2801,16,16.2,123
1990,1170,627,318,-30,181,8.0,2977,12,15.8,104
1991,1252,715,247,-182,214,8.3,3161,16,15.5,110
1992,1103,574,313,-114,284,7.0,2734,4,13.0,110
1993,1096,668,139,-93,108,6.8,2643,9,14.4,121
1994,1147,753,103,-160,140,7.9,3087,19,16.0,104
1995,1427,581,620,140,362,7.5,2934,17,15.8,110
1996,1340,700,378,-161,322,7.0,2654,1,13.1,106
1997,1175,699,187,-105,200,7.7,2913,13,14.7,87
1998,1040,613,196,-181,274,8.1,3111,10,15.4,94
1999,1548,717,534,86,420,7.0,2834,15,15.7,136
2000,1066,746,45,-315,283,8.3,3089,17,14.9,97
2001,1348,565,572,135,334,7.4,2846,6,14.3,120
2002,1103,640,249,-182,365,7.3,2869,20,15.6,119
2003,1095,625,257,-95,267,7.1,2761,20,16.1,120
2004,1123,660,224,-280,336,7.6,2891,15,15.7,124
2005,1279,574,484,98,180,7.5,2891,9,15.4,112
2006,1506,578,697,70,411,7.7,2936,4,14.1,111
2007,1205,605,376,-40,262,7.5,2854,7,14.4,95
2008,1306,614,464,0,244,8.0,3001,16,15.2,99
2009,1366,605,534,54,279,8.4,3131,14,15.7,78
2010,1223,645,349,1,217,7.9,3022,14,15.4,98
2011,1222,631,364,-61,237,7.5,2872,24,15.6,133
2012,1366,636,524,-144,572,7.9,2961,26,16.8,96
2013,1031,593,238,-34,195,6.9,2664,16,14.5,123
2014,1320,615,472,-19,340,7.8,2975,17,15.7,105
2015,1200,597,376,-4,220,7.8,2927,18,15.4,89
2016,1108,570,310,-128,308,7.4,2811,5,13.9,86
2016
2017,1037,641,160,-116,229,9.1,3355,19,16.2,77
2018,1252,673,339,-202,226,9.6,3578,28,17.6,73
2019,1168,608,340,-122,260,7.7,2982,17,16.1,108
2020,1039,690,123,-366,250,9.2,3429,34,16.3,66
2021,1071,794,-13,-376,199,9.7,3614,32,17.5,70
2022,1308,645,444,-151,328,8.7,3260,29,17.7,91
2023,958,800,-151,-372,175,9.8,3588,28,17.8,76
2024,1136,734,88,-374,336,9.7,3581,15,17.0,61
2025,932,684,14,-297,255,9.3,3469,26,17.3,86
2026,1163,737,107,-223,323,9.0,3443,20,16.1,92
2027,1521,737,490,-106,381,8.9,3328,33,17.2,83
2028,1154,676,249,-127,264,9.1,3458,49,20.3,110
2029,1098,696,86,-239,289,8.1,3093,5,15.5,107
2030,1062,765,-4,-381,108,8.8,3344,13,16.8,97
2031,1327,631,450,84,261,10.0,3705,17,16.7,55
2032,1109,642,238,-203,211,8.5,3207,26,16.8,86
2033,1176,669,269,-159,294,9.6,3545,37,17.6,89
2034,1391,698,443,-100,444,9.8,3613,40,18.2,67
2035,1507,620,667,123,448,8.8,3282,20,16.7,92
2036,939,672,49,-195,155,8.6,3182,29,16.7,109
2037,1189,685,284,-246,383,9.3,3435,35,17.3,69
2038,950,664,57,-255,160,9.1,3430,19,17.0,90
2039,1179,609,349,17,231,7.8,2973,19,16.1,103
2040,1170,676,270,-94,169,8.7,3320,27,16.2,108
2041,1269,622,424,-62,277,8.0,2997,23,16.7,109
2042,1176,670,289,-74,201,9.0,3355,33,17.7,86
2043,1314,658,450,-231,490,8.4,3233,26,17.2,115
2044,965,631,115,-198,169,7.7,2990,24,17.0,120
2045,905,656,9,-174,157,9.1,3366,26,17.3,94
2046,1456,656,574,91,244,9.3,3433,26,16.0,71
