year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,1,5,17,5,0,-155,82,32,106
1988,7,6,7,6,0,-162,79,50,96
1989,0,9,114,5,0,9,84,47,187
1990,1,2,-13,5,0,-86,85,36,218
1991,6,10,-43,7,0,-228,74,37,116
1992,1,15,-21,9,0,-199,84,26,130
1993,7,6,-22,8,0,-219,86,49,218
1994,3,9,137,7,0,-119,76,32,43
1995,1,18,124,6,1,97,87,36,157
1996,0,17,-15,5,0,-110,82,31,113
1997,4,4,50,5,0,-152,83,29,143
1998,8,11,-61,3,1,-169,80,35,104
1999,3,22,120,4,0,96,78,42,287
2000,4,10,-139,7,0,-275,72,40,156
2001,1,17,1,5,0,-3,76,41,251
2002,6,18,-2,5,2,-183,80,33,118
2003,6,7,73,3,0,-151,89,58,64
2004,7,14,-57,6,0,-269,80,43,146
2005,2,4,77,5,0,9,79,35,207
2006,0,20,16,6,0,-40,82,41,244
2007,1,3,55,4,0,-88,85,43,182
2008,4,9,45,4,0,-61,74,29,142
2009,1,9,161,6,0,38,84,14,175
2010,1,19,100,5,1,-22,83,17,153
2011,7,10,-18,7,0,-161,77,49,155
2012,9,13,90,4,1,-142,81,33,115
2013,6,19,44,4,0,-156,88,35,142
2014,5,22,59,5,1,-83,89,24,161
2015,9,10,133,5,0,-49,85,33,109
2016,0,2,63,5,0,-101,84,29,45
2016
2017,6,10,-74,4,0,-184,65,26,273
2018,14,10,-138,10,1,-285,66,13,295
2019,6,9,29,7,0,-148,70,33,160
2020,21,1,-81,6,3,-331,67,22,140
2021,15,8,-156,11,1,-371,57,14,163
2022,7,7,-45,6,2,-207,77,29,85
2023,6,1,-197,10,1,-359,69,22,207
2024,2,2,-61,6,0,-286,74,23,91
2025,11,4,-173,8,1,-344,57,23,165
2026,5,11,-35,5,0,-208,65,18,115
2027,5,3,-79,8,1,-326,76,36,295
2028,17,6,101,8,7,-151,72,53,100
2029,3,14,-36,9,0,-282,75,19,138
2030,4,10,-113,7,0,-324,69,32,118
2031,4,5,-43,6,3,-162,68,19,323
2032,6,13,65,5,1,-166,82,16,99
2033,18,10,-115,7,3,-217,64,34,221
2034,8,2,-74,4,7,-244,71,24,180
2035,3,7,77,7,0,-76,72,25,269
2036,3,6,-30,7,2,-201,66,42,125
2037,5,1,45,7,1,-247,79,24,92
2038,2,7,-125,7,0,-288,62,27,103
2039,5,1,10,6,0,-95,85,45,277
2040,9,13,-164,8,2,-356,62,28,269
2041,3,15,-79,4,1,-143,76,22,197
2042,6,9,30,7,3,-173,74,27,272
2043,5,23,18,9,0,-248,75,26,74
2044,10,17,-53,10,1,-240,78,33,132
2045,13,1,-146,9,2,-330,77,31,291
2046,10,4,-101,6,0,-204,65,29,359

min,,,,0
max,,,,14
steps,,,,8
decimal



