year,annual-average-temperature
1987,6.9
1988,7.4
1989,7.8
1990,7.7
1991,6.9
1992,8.0
1993,7.7
1994,8.8
1995,8.0
1996,7.2
1997,9.0
1998,8.0
1999,8.1
2000,8.3
2001,8.1
2002,8.5
2003,9.0
2004,8.3
2005,8.1
2006,9.3
2007,9.0
2008,8.0
2009,8.6
2010,7.8
2011,10.1
2012,9.1
2013,8.0
2014,9.2
2015,9.6
2016,9.1
