year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,14,15,-134,3,13,-254,45,41,97
1988,16,19,-79,3,7,-200,54,27,66
1989,9,28,-87,3,17,-225,60,49,118
1990,16,5,-121,1,14,-243,65,29,104
1991,13,34,-179,5,2,-337,53,31,127
1992,14,16,-111,4,12,-251,52,28,75
1993,7,29,-125,3,3,-248,59,35,134
1994,18,24,-86,2,15,-266,57,25,68
1995,14,12,-174,8,0,-314,61,23,70
1996,8,19,-132,4,19,-284,55,18,113
1997,9,26,-108,4,2,-253,62,26,134
1998,11,27,-86,2,3,-128,59,39,157
1999,28,35,-241,8,15,-440,52,37,115
2000,13,27,-193,4,9,-275,52,29,122
2001,5,34,-120,3,5,-231,59,26,124
2002,16,28,-160,1,14,-228,59,25,131
2003,10,17,-88,3,5,-182,65,18,85
2004,11,36,-106,4,3,-206,56,31,185
2005,15,15,-58,5,15,-229,64,40,92
2006,25,16,-159,4,12,-319,55,27,86
2007,28,15,-160,5,7,-281,43,37,116
2008,11,16,-160,3,5,-301,49,10,115
2009,14,23,-41,4,4,-69,64,39,174
2010,10,20,-104,4,23,-237,66,24,95
2011,19,24,-133,3,16,-225,55,28,129
2012,17,5,-135,4,11,-266,52,31,129
2013,4,17,-132,7,6,-299,64,29,86
2014,16,31,-110,5,13,-238,66,32,157
2015,18,16,-122,3,15,-246,55,20,128
2016,28,24,-164,5,5,-292,36,31,121
2016
2017,6,12,-47,1,10,-177,70,15,90
2018,21,9,-94,3,11,-219,55,8,134
2019,28,22,-113,8,10,-299,42,6,101
2020,20,21,-153,3,19,-300,36,26,59
2021,17,20,-107,1,15,-214,52,20,122
2022,16,31,-132,5,13,-183,65,9,126
2023,12,16,-157,1,13,-274,61,18,82
2024,19,8,-70,4,7,-265,52,19,56
2025,25,18,-143,4,5,-262,35,13,129
2026,22,6,-140,4,23,-288,40,13,145
2027,16,8,-100,4,21,-268,49,16,139
2028,17,21,-67,3,6,-207,64,10,134
2029,16,11,-81,4,9,-269,61,13,99
2030,12,24,-171,3,17,-381,66,18,71
2031,17,16,-115,6,1,-261,58,19,74
2032,18,22,-162,5,8,-221,55,21,164
2033,9,20,-47,4,1,-92,70,20,147
2034,19,26,-107,2,5,-221,51,14,86
2035,23,25,-107,1,19,-262,50,28,61
2036,11,29,-94,4,13,-243,56,12,85
2037,31,12,-72,3,9,-158,35,14,108
2038,21,19,-141,3,13,-254,50,12,99
2039,5,5,-73,4,14,-203,74,11,103
2040,2,16,-48,2,7,-139,72,16,74
2041,4,21,-90,1,4,-137,49,20,134
2042,29,7,-170,5,18,-285,43,26,154
2043,26,9,-107,2,25,-82,53,4,237
2044,29,25,-145,3,27,-304,42,19,124
2045,12,23,-132,3,4,-243,53,25,85
2046,11,23,-125,2,3,-223,50,14,137

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
