year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9-LCF
1987,1033,9,-67,3
1988,1189,8,-56,2
1989,1286,10,-170,7
1990,1330,9,-223,5
1991,1284,9,-324,6
1992,1286,8,-150,2
1993,1226,9,-410,9
1994,1079,7,-265,6
1995,1301,10,-229,7
1996,1252,13,-238,2
1997,1248,9,-364,3
1998,1333,11,-301,4
1999,1138,9,-341,9
2000,1173,7,-284,10
2001,1205,7,-143,2
2002,1212,8,-204,4
2003,1234,9,-208,9
2004,1094,10,-231,6
2005,1053,7,4,10
2006,1321,11,-154,5
2007,1236,9,-224,4
2008,1109,8,-80,4
2009,1105,10,-22,0
2010,1111,10,-196,3
2011,1075,9,-60,18
2012,1169,11,-86,7
2013,1113,9,-193,3
2014,976,9,-7,10
2015,1191,10,-192,17
2016,1233,10,-153,14
2016
2017,1139,10,-88,3
2018,1436,12,-187,3
2019,1250,9,-268,10
2020,1520,10,-192,2
2021,1122,11,-301,5
2022,1427,9,-124,3
2023,1410,11,-207,2
2024,1311,10,-290,6
2025,1492,10,-223,9
2026,1539,12,-490,4
2027,1128,12,-195,1
2028,1321,9,-169,9
2029,1205,8,-172,2
2030,1297,10,-210,3
2031,1286,10,-233,0
2032,1196,9,-191,7
2033,1470,10,-341,5
2034,1688,11,-282,1
2035,1219,12,-216,8
2036,1341,11,-209,7
2037,1546,10,-152,0
2038,1262,10,-212,11
2039,1497,13,-136,0
2040,919,8,-33,14
2041,1172,10,-130,8
2042,1182,10,-112,3
2043,1214,11,-252,13
2044,1345,11,-118,5
2045,1439,11,-40,6
2046,1107,11,-62,4

min,,4
max,,17
steps,,8
decimal
