year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,9,20,-131,1,3,-235,37,33,122
1988,33,21,-192,6,18,-405,49,33,54
1989,24,10,-118,6,11,-238,53,40,164
1990,25,22,-145,2,9,-299,39,26,74
1991,17,21,-135,3,9,-336,52,20,62
1992,16,14,-158,4,9,-267,51,25,152
1993,9,33,-124,2,11,-313,55,14,122
1994,9,23,-128,3,18,-300,62,21,131
1995,13,22,-58,1,13,-173,70,41,88
1996,26,12,-154,5,25,-317,59,13,138
1997,16,13,-128,3,6,-311,64,19,61
1998,25,30,-190,3,14,-305,53,24,159
1999,36,8,-220,2,9,-345,40,34,118
2000,4,21,-160,3,6,-288,50,35,141
2001,6,22,-136,6,6,-316,55,28,94
2002,21,34,-159,7,6,-326,49,18,131
2003,26,19,-176,2,1,-302,42,23,62
2004,11,6,-105,4,8,-238,50,23,138
2005,14,11,-136,4,7,-311,62,43,91
2006,10,23,-143,5,7,-240,57,16,155
2007,31,27,-114,3,9,-247,39,34,106
2008,14,23,-110,5,11,-232,55,18,151
2009,17,27,-123,0,11,-272,49,37,81
2010,11,26,-84,1,11,-212,56,39,125
2011,16,31,-90,6,8,-220,70,47,180
2012,9,26,-101,1,4,-169,62,38,121
2013,18,25,-135,5,21,-355,63,23,82
2014,16,4,-209,1,2,-312,37,25,88
2015,24,20,-88,2,33,-298,55,35,98
2016,16,22,-103,1,17,-194,61,33,190
2016
2017,24,9,-119,5,4,-239,49,15,87
2018,28,26,-135,1,8,-236,44,14,99
2019,18,22,-106,4,12,-168,55,10,185
2020,12,22,-98,7,7,-253,53,20,73
2021,23,10,-106,4,19,-292,53,17,95
2022,15,8,-46,3,5,-184,58,18,82
2023,18,16,-194,2,8,-320,36,25,127
2024,27,8,-173,4,10,-420,49,28,33
2025,32,13,-171,3,10,-316,48,20,88
2026,22,29,-103,4,7,-293,56,25,86
2027,13,25,-168,4,15,-351,61,21,84
2028,6,38,-1,3,17,-132,56,13,103
2029,18,15,-164,4,8,-380,52,28,63
2030,13,9,-159,3,6,-310,43,21,92
2031,35,9,-157,4,27,-296,42,43,106
2032,14,15,-86,3,10,-238,62,16,101
2033,12,28,-94,2,18,-150,40,24,129
2034,36,19,-156,4,26,-291,48,36,104
2035,23,35,-88,2,9,-174,57,32,82
2036,18,34,-111,4,17,-232,37,10,103
2037,13,17,-129,2,8,-240,38,42,108
2038,21,11,-86,4,13,-260,44,16,89
2039,16,14,-135,4,12,-290,53,19,33
2040,14,22,-130,4,7,-288,50,14,78
2041,21,5,-156,5,1,-260,46,37,105
2042,12,30,-100,4,1,-245,44,30,84
2043,30,25,-81,0,21,-183,54,12,129
2044,37,13,-154,4,36,-328,58,3,69
2045,20,13,-70,2,45,-143,61,19,159
2046,18,24,-138,4,17,-317,50,23,61

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
