year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,375,947,-924,-845,-45,15.12,5520,125,23.89,26
1988,331,963,-976,-825,-26,14.81,5407,131,23.36,20
1989,211,980,-1134,-917,-75,15.02,5483,130,23.43,35
1990,157,1004,-1164,-975,-60,14.70,5382,131,24.48,39
1991,270,1022,-1146,-949,-39,14.84,5418,121,24.63,23
1992,165,955,-1140,-930,-95,14.36,5243,128,23.94,32
1993,240,1060,-1250,-1004,-95,15.16,5535,154,24.14,34
1994,363,1090,-1139,-1008,-20,15.23,5574,150,24.25,17
1995,180,964,-1096,-910,-81,14.59,5324,134,23.71,38
1996,333,1001,-1072,-849,-88,15.44,5635,143,22.89,30
1997,263,1074,-1216,-994,-115,14.98,5468,142,24.47,46
1998,336,937,-919,-790,-30,13.87,5078,111,24.18,50
1999,288,1058,-1158,-979,-72,15.05,5499,136,24.01,27
2000,316,1031,-1094,-945,-64,14.75,5384,128,24.08,36
2001,264,947,-1029,-838,-86,15.25,5565,144,24.28,23
2002,295,1022,-1076,-904,-55,15.33,5613,144,25.80,30
2003,215,1036,-1188,-986,-93,15.62,5701,141,25.27,25
2004,340,1007,-1075,-914,-15,15.40,5621,144,24.01,28
2005,363,985,-955,-801,-49,14.71,5370,135,23.85,39
2006,394,978,-921,-880,16,14.84,5430,125,23.60,33
2007,265,1016,-1092,-980,-37,15.23,5560,146,24.20,38
2008,249,966,-1057,-891,-72,14.74,5384,131,24.09,29
2009,301,961,-996,-821,-50,14.93,5450,134,23.46,33
2010,349,1037,-1037,-930,-13,15.27,5589,141,23.99,44
2011,253,981,-1062,-954,-23,14.57,5319,139,23.48,49
2012,264,997,-1106,-866,-106,15.00,5475,144,25.70,54
2013,274,1035,-1079,-928,-55,14.94,5453,143,24.84,34
2014,243,937,-1045,-837,-89,13.72,5026,121,23.68,68
2015,267,1012,-1066,-913,-39,14.96,5459,138,23.69,18
2016,370,963,-916,-845,15,14.94,5453,128,24.42,23
2016
2017,291,1006,-1118,-898,-78,16.63,6071,155,24.75,7
2018,322,1002,-1064,-937,-51,16.01,5850,162,24.94,25
2019,383,1019,-968,-823,-86,15.45,5641,147,24.70,37
2020,363,987,-967,-897,-57,15.73,5759,142,24.86,21
2021,259,1045,-1188,-997,-46,15.78,5758,143,24.59,18
2022,242,1014,-1144,-899,-137,16.34,5964,146,25.85,14
2023,258,1043,-1235,-989,-69,16.00,5841,164,24.20,32
2024,298,1077,-1201,-1022,-95,16.18,5923,153,25.39,10
2025,346,1035,-1049,-886,-78,16.21,5918,144,25.70,22
2026,357,1099,-1125,-947,-86,15.90,5807,150,25.87,31
2027,259,1125,-1254,-1095,-58,15.93,5814,153,27.10,36
2028,341,1014,-1023,-955,-72,16.11,5895,138,26.24,11
2029,275,1021,-1142,-913,-105,15.87,5793,138,25.09,27
2030,361,1081,-1143,-952,-103,16.07,5865,145,25.58,9
2031,318,1028,-1058,-949,-17,16.20,5914,152,25.05,18
2032,252,947,-1059,-858,-101,15.52,5682,128,25.48,11
2033,346,1028,-1016,-946,-15,15.76,5754,141,24.35,15
2034,326,1023,-1065,-957,-79,16.28,5942,138,25.81,9
2035,385,1025,-952,-952,28,15.72,5737,145,26.99,27
2036,226,1088,-1214,-1067,-47,16.30,5966,151,26.64,29
2037,334,1031,-1041,-899,-48,15.49,5655,139,25.77,35
2038,388,1010,-957,-920,-1,15.54,5671,130,25.26,19
2039,382,983,-923,-879,18,15.39,5616,128,24.58,27
2040,315,1026,-1109,-947,-40,16.81,6151,159,24.85,14
2041,362,1004,-1013,-888,-121,16.32,5955,154,25.29,23
2042,233,1045,-1174,-933,-119,15.99,5835,153,25.63,25
2043,414,993,-903,-827,-36,15.06,5498,130,25.67,28
2044,243,1064,-1176,-1023,-84,16.03,5867,162,24.62,27
2045,301,1054,-1123,-991,-81,16.54,6036,154,26.19,11
2046,275,1014,-1103,-919,-104,16.39,5982,155,24.56,17
