year,annual-average-temperature
1987,15.5
1988,14.8
1989,15.9
1990,14.8
1991,15.3
1992,14.9
1993,14.5
1994,16.1
1995,16.8
1996,15.5
1997,16.2
1998,15.9
1999,15.9
2000,15.9
2001,16.4
2002,16.2
2003,16.4
2004,15.8
2005,16.0
2006,16.8
2007,14.9
2008,15.6
2009,16.3
2010,15.4
2011,16.5
2012,15.8
2013,15.1
2014,16.7
2015,16.8
2016,16.1

min,12
max,17
steps,11
decimal,1
