year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,2619,15,-845,0
1988,2580,15,-825,0
1989,2655,13,-917,0
1990,2721,13,-975,0
1991,2626,14,-949,0
1992,2552,14,-930,2
1993,2800,14,-1004,0
1994,2801,13,-1008,0
1995,2729,13,-910,0
1996,2673,12,-849,0
1997,2871,15,-994,0
1998,2556,14,-790,0
1999,2800,13,-979,1
2000,2667,13,-945,0
2001,2739,14,-838,0
2002,2893,17,-904,0
2003,2884,16,-986,0
2004,2678,14,-914,0
2005,2656,14,-801,0
2006,2655,13,-880,0
2007,2821,16,-980,0
2008,2660,15,-891,0
2009,2681,12,-821,0
2010,2878,14,-930,0
2011,2659,14,-954,0
2012,2759,17,-866,0
2013,2891,16,-928,0
2014,2495,12,-837,0
2015,2786,14,-913,0
2016,2686,14,-845,0
2016
2017,2985,18,-898,0
2018,2877,14,-937,0
2019,2910,15,-823,1
2020,2791,16,-897,0
2021,2883,14,-997,0
2022,3018,15,-899,0
2023,2965,16,-989,0
2024,2971,16,-1022,0
2025,3025,13,-886,0
2026,3069,17,-947,0
2027,3126,18,-1095,0
2028,2976,16,-955,0
2029,2875,15,-913,0
2030,2940,16,-952,0
2031,3074,13,-949,0
2032,2652,18,-858,0
2033,2885,14,-946,0
2034,2951,15,-957,0
2035,3078,16,-952,0
2036,3230,17,-1067,0
2037,2951,16,-899,0
2038,2830,15,-920,0
2039,2803,14,-879,0
2040,2931,14,-947,0
2041,2918,15,-888,0
2042,2952,17,-933,0
2043,2821,17,-827,1
2044,3062,15,-1023,0
2045,3083,17,-991,0
2046,2895,14,-919,0

min,2000,10
max,3200,20
steps,7,11
decimal
