year,annual-estival-days
1987,141
1988,115
1989,143
1990,134
1991,135
1992,127
1993,107
1994,128
1995,158
1996,126
1997,145
1998,120
1999,135
2000,140
2001,140
2002,134
2003,150
2004,141
2005,148
2006,154
2007,125
2008,122
2009,147
2010,131
2011,163
2012,145
2013,138
2014,161
2015,148
2016,142

min,88
max,160
steps,10
decimal
