year,annual-average-temperature
1987,7.6
1988,9.4
1989,9.7
1990,9.4
1991,8.5
1992,9.6
1993,9.1
1994,10.5
1995,9.1
1996,7.7
1997,9.2
1998,9.6
1999,9.8
2000,10.3
2001,9.5
2002,9.9
2003,10.0
2004,9.0
2005,9.2
2006,9.6
2007,10.0
2008,9.8
2009,9.2
2010,8.0
2011,9.7
2012,9.3
2013,8.9
2014,10.5
2015,10.2
2016,9.6

min,6
max,14
steps,9
decimal
