year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,10,33,-122,1,10,-245,51,34,126
1988,30,23,-147,2,16,-276,47,44,118
1989,12,37,-54,1,2,-171,56,37,122
1990,8,44,-156,5,7,-177,37,54,181
1991,7,10,-87,5,2,-150,70,53,190
1992,14,24,-87,4,13,-163,63,37,139
1993,27,24,-167,4,20,-418,59,44,96
1994,9,39,-106,3,9,-200,67,44,119
1995,22,29,-123,5,18,-241,42,48,85
1996,13,21,-134,4,6,-297,34,22,127
1997,18,57,-57,2,7,-176,53,53,98
1998,8,16,-8,2,10,-101,71,28,121
1999,9,30,-107,4,1,-196,53,44,109
2000,7,42,-116,1,22,-208,61,27,160
2001,9,25,-82,2,7,-137,60,48,159
2002,13,24,-141,5,9,-214,53,49,197
2003,20,28,-131,1,4,-181,49,30,142
2004,2,27,-71,4,4,-175,65,42,161
2005,17,36,-127,4,10,-316,47,36,56
2006,9,32,-102,5,13,-264,64,51,49
2007,6,28,-68,6,9,-141,59,43,163
2008,20,65,-95,2,8,-227,51,28,110
2009,16,26,-69,1,12,-204,62,42,129
2010,8,22,-93,3,1,-193,47,49,106
2011,17,35,-1,1,16,-112,58,43,76
2012,13,56,-67,4,3,-136,58,34,132
2013,4,31,-42,1,13,-76,81,46,148
2014,20,31,-125,5,18,-259,57,37,99
2015,15,27,-53,2,12,-198,59,30,82
2016,7,31,-101,2,15,-161,56,28,148
2016
2017,32,26,-33,2,20,-148,37,18,164
2018,11,20,-67,3,8,-200,59,14,79
2019,18,6,-126,3,14,-262,40,39,122
2020,18,12,-76,5,12,-266,55,13,72
2021,11,24,-108,1,15,-226,56,38,167
2022,17,42,-105,0,14,-111,62,20,78
2023,10,25,-114,4,16,-337,64,37,58
2024,18,42,-154,3,3,-310,38,29,88
2025,22,14,-133,3,28,-315,40,21,89
2026,22,31,-95,3,17,-255,57,24,181
2027,20,18,-153,6,9,-313,54,20,109
2028,36,12,-155,4,15,-244,46,26,124
2029,22,20,-78,5,6,-250,58,19,135
2030,8,17,-108,2,3,-226,54,18,138
2031,25,29,-104,2,7,-240,43,27,99
2032,12,42,-118,4,11,-288,50,23,104
2033,13,26,-47,6,12,-214,58,16,77
2034,22,12,-78,2,20,-216,43,18,86
2035,25,38,-109,4,18,-294,47,9,75
2036,23,10,-58,4,4,-185,54,25,117
2037,31,25,-35,3,20,-190,49,20,94
2038,27,26,-128,5,20,-251,50,17,119
2039,18,36,-51,6,5,-208,52,27,50
2040,16,29,-32,4,9,-136,46,27,115
2041,11,32,-114,5,10,-257,56,15,64
2042,8,28,-71,2,9,-184,67,5,100
2043,26,26,-142,1,15,-274,48,16,65
2044,23,24,-23,4,11,-151,55,27,113
2045,11,23,-86,2,12,-202,58,28,78
2046,18,11,-12,3,16,-162,62,35,105

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
