year,annual-estival-days
1987,22
1988,35
1989,48
1990,30
1991,34
1992,47
1993,40
1994,44
1995,48
1996,34
1997,56
1998,34
1999,42
2000,35
2001,38
2002,36
2003,75
2004,34
2005,43
2006,58
2007,40
2008,45
2009,39
2010,39
2011,51
2012,46
2013,39
2014,41
2015,55
2016,52

min,16
max,130
steps,9
decimal
