year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,617,592,-138,-259,55,8.5,3314,30,16.7,105
1988,607,646,-214,-339,78,9.4,3656,54,16.9,94
1989,696,576,-40,-169,64,8.0,3261,28,16.0,107
1990,634,618,-148,-264,86,8.0,3269,28,15.7,120
1991,787,601,-13,-143,86,8.0,3044,11,14.0,92
1992,733,589,-36,-177,91,8.7,3316,31,16.5,95
1993,559,779,-477,-469,-16,8.5,3344,53,17.2,105
1994,695,681,-181,-323,76,7.1,3000,24,15.4,113
1995,451,616,-333,-346,-16,9.2,3515,52,18.1,109
1996,615,745,-382,-365,-39,9.5,3578,37,15.0,64
1997,635,682,-253,-289,51,7.8,3241,30,16.8,127
1998,825,570,81,-116,118,8.5,3230,25,16.1,90
1999,670,704,-269,-325,49,7.8,3028,16,14.1,107
2000,664,701,-264,-285,13,8.4,3247,38,16.8,101
2001,665,548,-45,-168,68,8.1,3060,24,15.6,104
2002,645,629,-148,-248,2,8.7,3350,37,17.2,104
2003,670,590,-94,-191,43,8.6,3288,27,14.8,91
2004,655,602,-137,-229,-8,8.6,3358,32,17.3,105
2005,611,631,-184,-379,124,8.4,3285,48,17.8,111
2006,556,587,-201,-345,94,8.4,3296,29,17.1,122
2007,748,612,-33,-197,109,8.1,3206,27,16.5,115
2008,642,620,-136,-285,105,8.0,3417,50,17.2,110
2009,666,594,-98,-243,62,8.4,3250,33,16.8,103
2010,706,597,-54,-235,97,8.0,3150,22,14.9,107
2011,672,581,-71,-188,57,8.1,3289,44,17.2,106
2012,626,575,-109,-186,27,8.0,3243,41,17.5,128
2013,843,556,132,-104,149,6.8,2719,24,16.3,121
2014,599,614,-180,-300,63,8.3,3194,43,17.1,117
2015,644,595,-108,-255,64,8.4,3213,27,16.3,96
2016,662,616,-131,-199,13,9.3,3627,41,18.1,92
2016
2017,752,664,-92,-203,66,10.8,4031,77,18.7,70
2018,596,570,-146,-275,98,9.5,3518,35,16.4,68
2019,644,643,-171,-275,44,10.3,3807,49,17.7,69
2020,548,623,-261,-362,109,10.9,4055,53,18.1,52
2021,717,719,-234,-290,13,9.6,3571,42,17.9,101
2022,661,575,-86,-118,24,8.8,3406,36,16.9,103
2023,575,746,-406,-430,46,9.1,3439,40,17.9,100
2024,596,703,-342,-395,-10,9.1,3503,48,16.6,113
2025,582,655,-246,-389,102,10.4,3861,61,18.8,59
2026,689,730,-287,-309,-2,9.4,3585,54,18.6,102
2027,550,719,-420,-408,-14,10.2,3780,45,17.3,76
2028,612,630,-212,-331,82,10.8,4006,50,17.9,72
2029,613,738,-374,-339,-1,9.9,3674,47,17.5,78
2030,636,652,-263,-276,-15,10.1,3759,30,17.1,64
2031,622,598,-152,-284,102,9.8,3739,42,16.4,80
2032,673,611,-118,-322,109,9.5,3615,46,18.5,102
2033,743,592,-31,-280,167,9.8,3687,40,17.5,74
2034,646,648,-199,-292,90,11.1,4072,55,17.9,46
2035,577,639,-234,-368,58,9.6,3630,56,18.3,89
2036,573,594,-201,-223,33,9.6,3570,40,16.0,71
2037,619,619,-176,-259,46,10.0,3726,59,18.1,79
2038,693,614,-96,-293,97,10.0,3710,53,18.0,78
2039,624,588,-148,-296,51,9.4,3576,35,17.0,93
2040,647,645,-176,-258,11,9.8,3713,40,17.6,100
2041,567,612,-221,-335,90,9.9,3710,39,17.9,83
2042,623,576,-133,-248,51,9.8,3682,33,16.8,68
2043,551,613,-259,-344,33,10.3,3814,56,17.5,77
2044,681,599,-100,-234,47,9.9,3721,52,18.0,91
2045,607,617,-189,-310,41,9.6,3578,41,17.6,83
2046,654,589,-104,-197,24,9.4,3508,39,17.5,82

min,200,400,,,,6,2500,,12,30
max,1100,1000,,,,14,5000,,24,150
steps,10,11,,,,9,11,,5,9
decimal

