year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,726,689,-209,-384,152,10.8,3983,32,17.1,44
1988,765,668,-148,-242,33,11.0,4057,37,18.3,56
1989,855,670,-33,-180,111,10.4,3798,39,17.6,55
1990,675,706,-267,-341,39,10.8,4001,52,18.6,69
1991,740,713,-269,-329,33,9.4,3489,27,17.3,79
1992,908,681,-1,-308,174,9.8,3655,43,18.2,85
1993,695,779,-393,-546,116,10.7,3937,41,18.1,59
1994,793,756,-275,-384,49,10.5,3854,21,17.2,65
1995,522,633,-356,-377,-17,10.5,3856,27,17.4,46
1996,1049,772,-20,-298,172,10.5,3935,39,18.6,64
1997,968,703,-19,-162,148,9.9,3645,25,17.3,60
1998,820,687,-107,-328,125,10.9,3999,39,18.4,60
1999,733,736,-317,-397,6,10.8,3963,26,17.7,51
2000,906,769,-160,-390,225,10.5,3876,28,17.9,57
2001,978,695,58,-176,119,10.7,3967,54,18.7,60
2002,833,669,-57,-237,60,9.9,3648,30,17.6,71
2003,913,646,40,-251,204,10.2,3800,31,17.3,53
2004,933,705,-6,-206,139,10.4,3838,38,18.1,70
2005,787,707,-164,-329,103,10.6,3989,39,18.0,61
2006,813,662,-80,-283,191,10.7,3933,31,17.0,48
2007,646,695,-265,-425,60,9.8,3660,51,19.1,74
2008,761,668,-151,-371,102,10.7,3912,35,16.9,35
2009,785,649,-98,-214,49,9.9,3699,32,18.5,79
2010,696,643,-179,-423,113,9.8,3650,21,16.8,62
2011,887,696,-52,-222,50,10.7,3942,39,18.3,65
2012,821,640,-58,-212,77,10.3,3765,27,17.1,62
2013,640,720,-301,-390,26,10.4,3861,44,18.2,66
2014,738,663,-168,-359,110,10.7,3965,43,18.2,52
2015,994,677,91,-267,240,10.3,3786,39,17.5,68
2016,900,654,16,-174,123,10.7,3946,41,18.5,49
2016
2017,512,745,-486,-538,35,12.2,4465,66,20.2,26
2018,894,718,-66,-295,174,11.6,4249,65,19.5,50
2019,763,773,-235,-470,181,11.9,4331,73,20.8,47
2020,640,780,-360,-533,147,11.8,4331,83,20.2,48
2021,614,839,-525,-538,2,12.6,4595,76,20.2,32
2022,589,712,-373,-425,-5,11.9,4366,68,20.7,57
2023,765,759,-322,-406,121,12.0,4387,49,19.4,28
2024,634,826,-506,-462,-31,12.6,4611,59,19.2,23
2025,534,697,-420,-466,40,11.9,4338,48,18.8,28
2026,789,750,-271,-414,105,11.3,4122,50,19.0,33
2027,548,836,-601,-522,-27,12.0,4416,61,19.6,43
2028,625,706,-312,-412,72,12.4,4530,76,20.3,27
2029,676,899,-553,-636,30,12.7,4627,89,20.5,32
2030,653,856,-504,-567,60,12.5,4554,78,20.0,43
2031,805,695,-116,-410,216,12.2,4456,70,20.8,33
2032,663,699,-280,-423,179,11.1,4064,46,18.3,49
2033,742,710,-186,-356,105,11.3,4132,46,18.6,43
2034,718,747,-286,-352,95,12.2,4458,69,19.8,47
2035,697,729,-283,-482,170,12.0,4378,56,19.0,29
2036,633,707,-311,-490,69,11.6,4245,68,20.8,43
2037,710,754,-276,-499,179,11.5,4242,72,19.8,65
2038,631,706,-325,-456,82,11.5,4251,61,18.9,53
2039,613,742,-368,-450,48,12.5,4566,71,20.1,34
2040,729,719,-243,-430,205,12.1,4446,67,19.6,32
2041,820,736,-157,-386,128,12.6,4582,58,19.9,24
2042,681,737,-293,-399,117,11.4,4160,50,19.3,51
2043,758,698,-182,-411,253,12.0,4365,62,20.6,40
2044,637,757,-355,-497,122,12.1,4456,79,20.6,50
2045,686,729,-284,-510,159,12.1,4410,63,20.4,34
2046,556,710,-383,-467,49,11.4,4161,54,18.4,47

min,500,500,,,,8,3000,0,16
max,1100,1100,,,,14,5000,100,22
steps,11,12,,,,7,11,11,7
decimal



