year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,2630,16,-731,0
1988,2572,16,-716,0
1989,2632,18,-718,0
1990,2597,15,-640,0
1991,2610,16,-807,0
1992,2409,15,-609,0
1993,2569,17,-794,0
1994,2607,18,-755,0
1995,2503,17,-666,0
1996,2494,16,-653,0
1997,2551,17,-833,0
1998,2557,17,-699,0
1999,2419,16,-690,0
2000,2476,18,-703,0
2001,2543,16,-752,0
2002,2442,17,-634,0
2003,2360,14,-630,0
2004,2417,18,-701,0
2005,2471,16,-698,0
2006,2504,16,-728,0
2007,2613,16,-668,0
2008,2610,16,-777,0
2009,2479,16,-712,0
2010,2473,16,-737,0
2011,2615,16,-652,0
2012,2503,17,-730,0
2013,2515,15,-753,0
2014,2614,17,-736,0
2015,2450,17,-692,0
2016,2535,16,-622,0
2016
2017,2690,18,-618,0
2018,2604,18,-599,0
2019,2675,18,-685,0
2020,2740,19,-779,0
2021,2341,17,-833,0
2022,2442,16,-522,0
2023,2659,19,-782,0
2024,2772,17,-685,0
2025,2603,16,-612,0
2026,2691,16,-744,0
2027,2679,18,-867,0
2028,2759,18,-661,0
2029,2678,16,-848,0
2030,2632,17,-690,0
2031,2676,18,-667,0
2032,2515,16,-553,0
2033,2665,18,-517,0
2034,2734,17,-625,0
2035,2615,18,-502,0
2036,2493,18,-657,0
2037,2674,19,-675,0
2038,2456,18,-564,0
2039,2610,18,-841,0
2040,2739,18,-746,0
2041,2574,18,-633,1
2042,2625,18,-702,0
2043,2554,18,-643,0
2044,2754,19,-723,0
2045,2708,17,-479,0
2046,2692,16,-631,0
