year,annual-average-temperature
1987,16.2
1988,16.3
1989,16.7
1990,15.1
1991,17.0
1992,16.6
1993,16.1
1994,18.1
1995,17.0
1996,16.3
1997,17.0
1998,16.7
1999,16.6
2000,16.8
2001,16.8
2002,16.7
2003,17.2
2004,16.5
2005,16.1
2006,17.2
2007,16.6
2008,16.0
2009,16.6
2010,16.3
2011,17.2
2012,16.8
2013,16.4
2014,17.5
2015,17.4
2016,17.5

min.,11
max.,19
steps.,9
decimals
