year,annual-hydric-deficit
1987,-671
1988,-765
1989,-612
1990,-497
1991,-894
1992,-619
1993,-868
1994,-981
1995,-932
1996,-688
1997,-641
1998,-834
1999,-758
2000,-650
2001,-848
2002,-590
2003,-538
2004,-675
2005,-777
2006,-724
2007,-826
2008,-586
2009,-929
2010,-851
2011,-860
2012,-871
2013,-657
2014,-629
2015,-837
2016,-929
