year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,1,8,-39,1,0,-137,75,34,86
1988,1,2,8,2,0,-43,74,38,120
1989,4,12,-31,5,0,-125,77,23,72
1990,2,9,-90,7,0,-197,73,29,121
1991,0,13,-134,4,0,-259,76,19,95
1992,3,12,3,3,0,-86,74,35,60
1993,2,4,-197,7,0,-392,72,36,71
1994,0,0,-160,4,0,-318,80,19,70
1995,0,7,-58,3,0,-98,78,20,170
1996,2,9,-163,4,0,-296,75,21,167
1997,2,16,-160,4,0,-288,68,26,80
1998,2,7,-103,3,0,-172,75,30,140
1999,0,12,-133,4,0,-263,85,30,89
2000,1,7,-120,2,0,-210,74,27,95
2001,0,2,33,5,0,-72,78,30,108
2002,1,8,-17,6,0,-126,83,22,93
2003,1,3,-43,1,0,-74,78,13,132
2004,1,11,-75,6,0,-157,76,29,168
2005,1,5,-13,3,0,-105,72,28,90
2006,1,9,-153,7,0,-267,75,29,111
2007,3,9,-15,4,0,-122,72,33,77
2008,0,25,-87,5,0,-188,79,25,70
2009,5,14,-144,7,0,-252,62,30,167
2010,0,8,-85,5,0,-149,79,27,150
2011,3,5,-12,5,0,-109,83,30,110
2012,3,10,-9,2,0,-65,85,36,160
2013,3,3,-107,4,0,-179,86,21,88
2014,1,5,10,5,0,-46,80,30,97
2015,1,3,-66,3,0,-148,81,35,99
2016,0,9,-24,2,0,-102,81,31,90
2016
2017,3,9,-59,3,0,-137,70,16,99
2018,5,4,-116,4,0,-221,73,12,84
2019,1,13,-174,7,0,-243,61,14,100
2020,3,6,-118,5,0,-192,83,26,119
2021,0,8,-142,5,0,-301,81,15,130
2022,1,3,2,3,0,-82,64,20,95
2023,0,8,-165,4,0,-326,78,30,134
2024,7,5,-136,4,0,-271,65,24,108
2025,1,6,-84,1,0,-76,69,11,135
2026,5,8,-127,4,0,-288,80,8,80
2027,10,1,-171,2,0,-351,61,10,120
2028,0,5,-119,6,0,-270,79,17,72
2029,7,7,-130,2,0,-287,63,15,128
2030,13,2,-133,2,0,-244,72,9,78
2031,0,15,-44,2,0,-52,83,19,112
2032,5,5,-94,5,0,-113,76,22,115
2033,2,13,-89,1,0,-136,71,9,86
2034,1,9,-135,3,0,-184,74,17,113
2035,4,11,-93,7,0,-141,68,24,181
2036,0,6,-17,3,0,-114,83,22,101
2037,9,5,-148,4,0,-237,62,21,125
2038,11,2,-106,5,0,-220,66,11,72
2039,6,6,-72,2,0,-125,76,24,115
2040,2,5,-73,4,0,-191,71,17,82
2041,5,2,-143,4,0,-221,67,22,120
2042,0,11,-91,1,0,-158,78,22,76
2043,6,9,-159,4,0,-262,71,20,81
2044,2,3,-48,4,0,-172,75,18,99
2045,6,7,-60,5,0,-116,67,10,141
2046,9,5,-127,6,0,-203,68,19,69
