year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,540,480,-74,-162,57,7.7,2927,2,14.7,107
1988,657,487,29,-51,22,7.7,3024,5,15.1,108
1989,657,490,41,-155,112,7.3,2830,6,15.0,118
1990,592,506,-31,-214,120,7.4,2956,3,16.1,113
1991,624,607,-191,-326,78,7.7,2980,1,15.1,103
1992,543,461,-57,-177,108,7.5,2930,3,15.1,111
1993,485,683,-448,-501,39,7.8,2998,3,15.5,107
1994,504,641,-361,-430,55,8.1,3113,7,15.6,83
1995,754,441,184,-65,170,7.5,2897,1,14.5,115
1996,670,669,-261,-336,56,8.2,3115,7,15.5,98
1997,603,621,-228,-361,99,7.5,2903,2,15.1,99
1998,599,491,-26,-216,152,8.0,3058,7,16.2,106
1999,605,687,-317,-368,50,7.3,2856,3,14.5,117
2000,579,607,-226,-293,68,8.2,3084,5,15.1,94
2001,683,490,59,-96,108,7.9,3009,4,15.3,98
2002,638,467,40,-162,130,8.0,3074,1,14.7,82
2003,730,490,99,-61,106,8.4,3203,5,15.5,68
2004,769,504,123,-127,168,7.7,3058,3,15.2,102
2005,589,474,-24,-158,55,7.7,2976,2,14.7,91
2006,473,530,-193,-335,90,7.9,3082,5,15.0,95
2007,616,521,-28,-197,129,7.7,3093,11,16.5,116
2008,514,494,-101,-252,91,6.9,2826,2,14.7,119
2009,462,504,-174,-237,27,7.9,3034,5,15.2,99
2010,610,487,-10,-153,113,7.9,3007,5,15.6,93
2011,728,475,119,-142,235,8.0,3043,5,15.1,97
2012,748,495,126,-66,106,7.5,2941,7,15.7,113
2013,564,503,-71,-252,110,8.0,3001,12,15.4,90
2014,660,464,64,-114,128,7.5,2859,1,14.4,106
2015,576,492,-59,-206,69,7.6,2949,12,15.5,103
2016,625,477,12,-159,141,7.6,2940,5,14.8,105
2016
2017,692,492,60,-167,207,8.9,3338,7,15.4,67
2018,575,500,-69,-234,138,9.0,3388,13,15.6,69
2019,489,515,-165,-250,32,8.8,3419,2,15.8,73
2020,644,501,6,-192,120,8.8,3306,14,16.5,71
2021,616,626,-241,-325,91,9.7,3601,9,16.8,54
2022,792,493,151,-85,146,9.1,3390,6,15.4,63
2023,606,652,-305,-348,54,8.5,3210,9,16.2,88
2024,691,681,-224,-336,65,9.0,3367,15,16.0,82
2025,786,483,151,-96,212,9.5,3535,10,16.0,60
2026,606,656,-307,-361,68,9.2,3424,8,16.7,66
2027,652,696,-275,-385,119,9.4,3527,18,16.7,63
2028,525,479,-91,-273,151,8.3,3144,4,15.6,71
2029,689,726,-300,-328,57,8.9,3346,9,16.1,80
2030,662,630,-182,-297,103,9.1,3412,16,16.3,64
2031,702,456,109,-91,162,7.7,3008,2,14.6,100
2032,685,462,74,-101,150,8.3,3113,5,15.3,93
2033,652,491,17,-143,122,8.3,3129,8,15.1,88
2034,544,519,-133,-255,43,9.1,3388,2,15.4,55
2035,639,489,13,-123,98,8.6,3234,5,15.0,79
2036,669,491,33,-149,119,9.0,3359,13,16.8,72
2037,656,502,15,-204,150,8.8,3257,13,15.2,75
2038,489,509,-161,-264,107,9.0,3403,13,15.8,78
2039,763,498,128,-143,180,8.8,3311,8,16.4,78
2040,564,498,-78,-204,87,9.3,3456,5,15.9,60
2041,595,492,-52,-203,93,9.1,3379,5,15.8,70
2042,562,482,-56,-192,79,8.1,3164,3,15.9,97
2043,511,521,-153,-326,172,8.8,3336,11,16.1,80
2044,696,512,48,-191,214,8.6,3267,7,15.7,76
2045,739,515,87,-116,153,9.0,3352,12,16.5,85
2046,633,517,-30,-243,214,9.1,3446,12,16.1,70
