year,annual-average-temperature
1987,6.3
1988,8.3
1989,9.1
1990,9.3
1991,8.1
1992,8.9
1993,7.6
1994,8.3
1995,7.7
1996,6.5
1997,7.9
1998,7.4
1999,8.2
2000,8.6
2001,8.0
2002,9.6
2003,9.2
2004,9.1
2005,8.9
2006,9.7
2007,9.9
2008,9.7
2009,9.2
2010,7.1
2011,9.6
2012,8.8
2013,9.0
2014,10.8
2015,9.8
2016,9.7
