year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,8,8,-161,3,3,-176,41,66,84
1988,14,4,-131,2,0,-152,41,81,104
1989,12,12,-176,3,2,-249,49,68,32
1990,8,8,-141,3,0,-135,48,74,137
1991,3,4,-160,2,0,-48,34,76,106
1992,11,11,-121,2,0,-145,29,58,52
1993,24,6,-197,2,6,-231,28,54,110
1994,15,5,-177,4,0,-254,44,69,52
1995,8,8,-125,2,2,-226,46,68,47
1996,3,7,-130,1,0,-195,48,79,74
1997,3,5,-142,3,0,-179,57,73,72
1998,5,2,-150,3,0,-180,45,80,78
1999,5,1,-186,1,0,-134,51,71,158
2000,8,5,-206,2,2,-240,41,67,47
2001,15,3,-86,2,0,-177,33,71,57
2002,15,5,-103,3,1,-132,46,74,92
2003,4,3,-61,2,1,-128,47,70,78
2004,5,5,-106,2,0,26,53,58,198
2005,0,13,-122,5,0,-164,55,58,48
2006,10,1,-101,2,1,-137,43,67,105
2007,1,3,-179,1,0,-216,54,66,58
2008,3,1,-132,1,0,-35,55,62,160
2009,2,7,-110,2,0,-153,53,67,60
2010,9,13,-146,2,0,-214,48,67,53
2011,9,7,-107,2,0,-152,45,63,71
2012,3,7,-151,1,0,-158,46,71,91
2013,16,3,-170,3,4,-273,41,71,47
2014,9,4,-149,1,2,-215,49,69,78
2015,12,4,-123,2,0,-174,40,63,62
2016,12,10,-122,3,0,-216,48,60,35
2016
2017,6,4,-88,3,0,-165,50,56,56
2018,9,1,-189,0,0,-178,41,60,71
2019,7,3,-200,2,0,-143,40,55,116
2020,8,0,-154,2,0,-148,44,68,119
2021,4,0,-146,0,0,-148,45,58,108
2022,5,1,-143,2,0,-137,53,62,60
2023,2,7,-196,4,0,-304,42,60,51
2024,5,1,-159,2,0,-194,46,65,84
2025,3,0,-135,1,0,-185,44,56,47
2026,7,4,-122,2,0,-181,41,63,76
2027,7,2,-216,2,0,-277,43,53,60
2028,4,0,-57,0,0,-72,47,65,116
2029,2,2,-208,4,0,-277,54,66,94
2030,6,0,-170,2,0,-218,52,62,85
2031,7,4,-161,3,0,-170,40,69,101
2032,8,3,-211,1,0,-246,33,53,99
2033,18,5,-194,2,0,-252,32,70,62
2034,2,1,-149,5,0,-211,47,68,21
2035,7,5,-170,3,2,-209,28,70,57
2036,11,0,-166,1,0,-202,45,57,117
2037,19,1,-98,2,1,-187,37,52,46
2038,5,4,-159,2,1,-179,34,43,72
2039,8,0,-157,2,0,-202,38,65,43
2040,7,0,-114,2,0,-179,41,44,54
2041,24,0,-127,3,0,-258,37,59,37
2042,6,2,-75,2,0,-88,45,49,63
2043,6,0,-139,0,0,-124,45,67,100
2044,9,0,-144,1,0,-202,56,66,74
2045,10,0,-211,2,0,-204,41,55,113
2046,7,0,-170,2,0,-161,43,52,74
