year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,538,496,-3,-170,129,3.3,2218,21,14.3,190
1988,488,487,-40,-151,65,1.2,2087,17,13.3,204
1989,401,475,-116,-241,72,1.1,1980,13,13.3,203
1990,536,471,22,-143,87,1.5,1914,10,12.2,205
1991,622,546,-5,-75,41,0.9,1914,4,11.3,200
1992,443,467,-68,-167,51,2.2,2078,17,11.9,192
1993,554,617,-159,-276,76,3.6,2581,32,14.4,159
1994,446,560,-200,-308,67,1.5,2085,20,13.7,198
1995,389,472,-123,-253,78,0.0,2067,16,14.2,200
1996,534,521,-79,-209,84,1.6,1830,8,11.0,198
1997,504,560,-143,-244,61,0.9,2020,4,12.9,194
1998,500,472,-13,-132,64,1.3,2006,9,12.5,196
1999,575,544,-69,-125,26,1.2,1950,6,11.5,188
2000,524,562,-113,-222,36,1.5,2152,17,14.0,194
2001,533,477,15,-148,89,2.0,2195,15,12.7,179
2002,519,463,9,-115,56,2.4,2125,16,13.6,187
2003,533,440,46,-90,52,2.0,1898,5,11.6,189
2004,739,470,213,51,104,1.4,2157,6,13.3,173
2005,477,442,-12,-171,84,1.9,1971,1,12.0,175
2006,525,493,-13,-135,57,3.2,2335,17,13.8,177
2007,441,449,-46,-244,120,1.1,1903,1,10.5,186
2008,626,442,139,-49,105,1.8,2004,3,10.3,172
2009,436,451,-56,-154,54,1.2,1941,6,11.7,195
2010,457,459,-46,-221,95,0.6,1943,12,12.7,198
2011,511,487,-27,-171,78,2.3,2076,13,13.1,176
2012,505,453,10,-139,113,0.9,1795,3,11.3,205
2013,398,497,-140,-243,63,2.4,2177,18,13.8,184
2014,417,467,-95,-257,101,1.4,2070,14,14.2,187
2015,485,471,-30,-146,67,1.4,2029,12,12.0,181
2016,479,456,-20,-207,132,1.6,2033,16,13.2,187
2016
2017,567,457,66,-151,135,2.7,2209,9,13.3,163
2018,550,486,16,-139,98,3.7,2352,12,13.8,163
2019,567,474,41,-133,80,3.3,2281,7,13.0,168
2020,523,473,8,-152,88,1.7,2180,8,12.8,177
2021,550,563,-108,-200,65,2.9,2230,4,13.1,160
2022,505,463,-7,-124,90,3.2,2249,8,13.6,162
2023,433,559,-216,-327,77,3.4,2239,3,12.4,170
2024,604,564,-56,-186,93,2.7,2187,5,12.2,160
2025,530,464,16,-171,94,2.4,2301,8,12.9,157
2026,548,547,-87,-174,67,2.6,2294,9,14.2,172
2027,490,548,-150,-238,54,1.8,2084,8,12.0,167
2028,669,449,169,-3,108,2.9,2164,6,12.8,172
2029,505,599,-195,-356,123,3.1,2341,9,15.2,169
2030,565,558,-88,-209,80,3.3,2211,6,13.1,166
2031,531,477,8,-140,122,3.1,2265,10,13.7,182
2032,552,496,1,-187,107,4.9,2466,10,14.4,153
2033,461,494,-77,-240,108,2.9,2249,18,14.0,190
2034,470,470,-60,-197,81,2.3,2035,4,12.3,175
2035,486,489,-50,-217,68,2.7,2314,7,13.4,187
2036,551,504,-13,-165,124,5.0,2567,11,14.2,141
2037,585,487,46,-179,132,4.0,2445,26,14.8,162
2038,527,486,-14,-172,100,3.2,2433,11,12.9,155
2039,484,486,-49,-188,97,3.8,2417,8,13.4,164
2040,556,502,2,-159,124,4.8,2598,9,13.9,146
2041,495,520,-81,-243,97,4.9,2769,24,15.5,146
2042,668,458,154,-15,106,3.5,2222,6,11.7,165
2043,571,473,39,-163,140,3.5,2121,6,12.1,179
2044,481,473,-40,-203,110,1.9,2225,10,13.8,174
2045,576,499,23,-199,138,5.0,2523,13,13.1,144
2046,537,465,21,-161,148,3.0,2235,7,11.8,152

min,300,300,,,,-2,1500,,8,120
max,900,700,,,,6,3000,,16,260
steps,7,9,,,,9,6,,9,8
decimal,,,,,,1,,,1
