year,annual-average-temperature
1987,-0.1
1988,1.9
1989,3.7
1990,2.8
1991,1.5
1992,-0.9
1993,-1.5
1994,-1.1
1995,2.9
1996,2.4
1997,2.8
1998,2.3
1999,3.1
2000,4.2
2001,2.6
2002,2.5
2003,3.0
2004,3.2
2005,4.0
2006,3.4
2007,3.7
2008,3.8
2009,3.2
2010,1.7
2011,4.4
2012,2.6
2013,4.0
2014,4.4
2015,4.9
2016,3.9
