year,annual-frozen-days
1987,97
1988,105
1989,93
1990,72
1991,98
1992,99
1993,107
1994,57
1995,75
1996,101
1997,95
1998,85
1999,91
2000,85
2001,103
2002,79
2003,116
2004,106
2005,111
2006,99
2007,66
2008,79
2009,72
2010,90
2011,99
2012,92
2013,84
2014,39
2015,84
2016,79
