year,annual-average-temperature
1987,9.8
1988,10.3
1989,10.7
1990,11.2
1991,9.9
1992,11.0
1993,10.6
1994,11.9
1995,10.8
1996,10.0
1997,10.5
1998,11.0
1999,11.3
2000,11.6
2001,10.8
2002,11.8
2003,10.7
2004,10.7
2005,10.4
2006,11.0
2007,12.3
2008,11.8
2009,11.8
2010,10.8
2011,11.3
2012,11.6
2013,11.4
2014,12.4
2015,11.8
2016,11.2

min,6
max,14
steps,9
decimal
