year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,418,721,-495,-467,-2,10.7,3984,63,20.1,81
1988,419,709,-479,-483,18,10.6,3922,61,18.0,94
1989,393,717,-518,-517,-9,10.8,4063,78,19.9,93
1990,559,718,-367,-352,4,11.3,4279,68,19.4,71
1991,499,772,-490,-536,-4,10.1,3789,71,17.7,100
1992,465,657,-405,-442,34,11.3,4212,47,18.1,65
1993,449,816,-638,-542,-44,10.8,4148,86,18.2,89
1994,441,848,-638,-614,-2,11.4,4311,115,20.9,94
1995,391,723,-507,-482,2,10.5,4009,85,18.3,90
1996,380,842,-723,-635,-28,11.9,4467,103,20.1,77
1997,482,827,-611,-537,6,11.6,4396,105,19.0,70
1998,374,753,-558,-541,7,10.9,4223,108,22.1,113
1999,367,871,-774,-699,-5,10.7,4103,88,19.4,95
2000,416,839,-668,-600,-26,10.6,4122,91,20.1,99
2001,435,689,-449,-425,-32,10.4,3989,77,18.5,96
2002,527,708,-377,-411,52,10.0,3872,66,18.8,103
2003,433,733,-496,-474,-41,11.2,4185,93,19.3,81
2004,384,774,-589,-577,5,11.1,4347,109,21.4,99
2005,368,775,-600,-570,-14,11.0,4212,108,20.3,96
2006,439,727,-478,-405,-35,9.1,3786,79,19.4,118
2007,438,695,-439,-390,-29,9.4,3663,61,19.2,120
2008,434,769,-517,-528,37,10.8,4142,93,20.0,96
2009,445,771,-516,-539,-4,10.9,4116,111,21.2,98
2010,432,755,-509,-505,28,10.9,4205,105,20.4,105
2011,272,743,-670,-610,-30,10.6,3985,82,19.0,100
2012,415,738,-519,-557,-3,10.7,4067,79,19.1,100
2013,248,726,-669,-617,-14,10.2,3846,78,20.0,102
2014,475,719,-434,-438,2,10.3,3928,67,19.3,97
2015,416,693,-477,-435,-13,10.4,4005,58,18.2,87
2016,362,731,-548,-538,10,9.9,3916,76,20.5,104
2016
2017,402,744,-531,-580,85,11.3,4240,101,20.1,95
2018,441,769,-546,-544,26,11.8,4452,109,20.0,92
2019,594,740,-351,-457,85,11.4,4222,81,19.7,89
2020,402,727,-518,-542,29,10.9,4144,87,20.1,99
2021,467,831,-640,-559,-26,11.8,4397,111,20.7,74
2022,450,665,-422,-414,-17,11.0,4158,70,20.1,91
2023,429,809,-640,-575,-25,11.0,4154,70,18.9,90
2024,535,808,-538,-518,43,12.5,4682,102,20.0,62
2025,387,757,-567,-572,12,11.7,4407,96,20.1,93
2026,356,817,-738,-631,-15,11.9,4492,92,20.0,71
2027,456,794,-590,-537,-17,11.7,4305,74,20.1,68
2028,379,745,-558,-568,39,11.5,4350,94,21.3,92
2029,325,879,-834,-705,-71,12.6,4672,125,23.3,89
2030,389,831,-694,-665,4,11.2,4220,85,19.3,76
2031,340,723,-552,-604,27,10.9,4077,94,20.3,89
2032,352,755,-610,-562,-27,11.5,4334,99,20.4,90
2033,364,712,-559,-543,32,11.7,4332,79,20.4,71
2034,281,809,-746,-665,-29,12.2,4547,113,21.5,80
2035,429,728,-504,-535,66,11.4,4297,86,19.9,81
2036,490,749,-453,-518,24,11.4,4276,82,19.8,97
2037,435,799,-546,-623,75,11.9,4465,118,21.8,89
2038,498,726,-421,-500,77,11.3,4190,93,20.4,82
2039,486,714,-426,-536,86,11.0,4109,75,19.5,86
2040,350,770,-630,-600,-1,11.7,4345,97,20.6,77
2041,523,740,-435,-459,46,12.3,4577,87,19.7,65
2042,472,745,-470,-516,27,11.8,4369,91,20.9,67
2043,437,709,-487,-424,-31,11.4,4240,89,18.7,96
2044,354,731,-567,-544,-34,10.7,4049,86,20.4,111
2045,375,697,-519,-515,-48,11.0,4103,50,17.4,71
2046,424,751,-515,-500,-16,11.5,4342,100,20.4,91
