year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1624,12,-368,4
1988,1688,12,-301,0
1989,1862,14,-463,0
1990,1841,12,-453,0
1991,1576,12,-444,0
1992,1824,12,-469,0
1993,1764,13,-503,0
1994,1714,13,-470,0
1995,1640,14,-334,4
1996,1614,13,-451,0
1997,1676,12,-497,2
1998,1649,13,-361,0
1999,1803,14,-473,0
2000,1680,13,-571,0
2001,1717,14,-272,1
2002,1641,12,-320,0
2003,1714,14,-348,0
2004,1816,13,-481,1
2005,1685,13,-282,2
2006,1704,11,-332,0
2007,1639,12,-338,1
2008,1695,13,-302,1
2009,1703,13,-363,0
2010,1834,14,-408,0
2011,1910,14,-435,0
2012,1554,13,-369,4
2013,1667,12,-321,0
2014,1716,14,-309,1
2015,1691,12,-337,1
2016,1569,13,-382,2
2016
2017,1688,12,-412,1
2018,1841,14,-360,1
2019,1930,15,-428,0
2020,1813,14,-530,0
2021,1772,15,-488,0
2022,1930,14,-547,0
2023,1795,15,-514,0
2024,1777,14,-583,0
2025,1889,13,-429,0
2026,1982,16,-569,1
2027,1881,13,-570,0
2028,2036,15,-516,0
2029,2040,14,-704,3
2030,2133,15,-608,0
2031,1957,14,-474,2
2032,2051,14,-557,0
2033,2110,15,-502,0
2034,1930,13,-505,1
2035,2119,15,-496,3
2036,2207,16,-518,0
2037,1923,14,-415,0
2038,2039,14,-407,0
2039,1963,13,-524,0
2040,1835,14,-446,0
2041,1755,13,-457,0
2042,2021,15,-464,0
2043,1952,14,-444,0
2044,2143,14,-452,0
2045,1788,14,-492,0
2046,2023,16,-442,0
