year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,788,515,140,-148,180,8.9,3282,13,16.8,72
1988,917,479,302,-39,213,8.2,3174,11,15.2,71
1989,835,492,209,-59,194,8.4,3158,5,16.1,92
1990,747,474,141,-148,186,7.7,2987,9,15.1,92
1991,948,600,144,-163,162,8.3,3144,10,16.4,88
1992,873,459,277,-20,196,7.7,2882,1,14.3,89
1993,761,587,-79,-193,66,7.7,2980,1,14.4,81
1994,816,636,-23,-220,135,8.4,3163,7,15.6,89
1995,924,462,327,66,163,8.0,3070,7,15.3,90
1996,731,640,-139,-311,138,7.8,3035,8,15.6,109
1997,681,649,-200,-289,20,8.3,3212,14,16.1,88
1998,799,460,208,13,139,8.2,3152,13,15.8,81
1999,776,633,-138,-271,78,8.2,3146,7,14.6,84
2000,794,596,-18,-169,143,8.3,3134,3,16.1,84
2001,773,484,158,-160,211,9.1,3369,3,14.9,60
2002,835,497,213,-109,209,7.8,2998,7,15.9,105
2003,854,481,243,-74,204,8.4,3207,6,15.7,75
2004,809,490,180,-112,162,7.8,3028,3,15.2,88
2005,926,476,324,-2,168,8.6,3260,8,16.6,76
2006,850,484,236,-35,206,8.6,3245,6,15.9,61
2007,683,497,56,-186,137,8.2,3083,3,15.6,81
2008,794,478,177,-43,130,8.7,3299,6,16.6,94
2009,692,489,70,-113,71,8.0,3085,11,16.1,97
2010,735,484,113,-123,157,8.2,3134,9,16.4,98
2011,832,487,212,-138,266,8.4,3177,10,15.9,85
2012,822,474,206,-81,197,8.3,3112,2,14.8,78
2013,774,505,134,-154,161,8.2,3103,10,16.2,95
2014,856,465,249,-26,178,8.6,3290,7,15.7,69
2015,844,464,255,-16,206,7.8,2926,4,14.7,85
2016,880,507,248,-58,228,8.2,3117,18,16.5,88
2016
2017,758,496,116,-132,174,9.0,3409,9,16.5,83
2018,792,504,138,-151,238,9.3,3471,10,16.3,66
2019,965,521,298,-22,206,9.8,3621,17,16.5,67
2020,784,516,124,-119,121,10.1,3724,13,16.8,47
2021,841,617,-18,-199,161,9.3,3453,2,15.0,60
2022,883,496,236,-67,226,9.1,3395,15,16.0,82
2023,1057,644,182,-137,264,9.0,3339,9,16.4,65
2024,733,608,-99,-234,129,8.9,3342,7,16.1,79
2025,843,470,228,-42,204,9.7,3582,4,15.5,42
2026,759,678,-154,-412,207,8.9,3366,9,15.6,70
2027,944,660,58,-277,252,9.6,3554,9,16.3,57
2028,885,488,252,-21,211,9.0,3369,10,16.7,73
2029,831,660,-80,-258,112,9.3,3457,10,16.1,60
2030,811,601,-15,-166,146,9.6,3581,9,16.8,59
2031,862,477,244,-59,204,9.1,3340,7,15.9,74
2032,781,518,111,-179,177,9.8,3629,6,15.5,69
2033,822,481,199,-110,220,8.9,3304,13,16.8,82
2034,845,516,168,-150,207,9.6,3548,7,15.9,61
2035,890,472,264,-36,244,8.8,3304,8,15.8,72
2036,772,511,122,-137,195,8.9,3347,11,16.2,72
2037,712,524,54,-212,197,9.3,3480,22,17.2,71
2038,934,491,301,-49,293,9.8,3603,9,15.5,44
2039,874,492,250,-70,203,8.8,3310,8,16.4,76
2040,976,451,381,66,230,9.3,3464,4,16.4,73
2041,915,469,302,17,224,8.8,3304,6,15.7,74
2042,807,466,209,-23,94,8.7,3226,8,15.4,73
2043,707,490,80,-136,143,8.7,3237,6,15.7,72
2044,760,517,102,-199,202,8.9,3317,13,16.5,68
2045,577,496,-65,-202,43,9.4,3482,6,16.1,71
2046,979,495,341,-114,327,9.6,3564,9,16.1,53
