year,annual-average-temperature
1987,4.9
1988,6.8
1989,8.3
1990,8.0
1991,7.3
1992,7.6
1993,6.5
1994,6.5
1995,7.3
1996,5.6
1997,7.2
1998,6.9
1999,8.1
2000,8.5
2001,7.5
2002,7.9
2003,7.4
2004,7.3
2005,7.3
2006,7.8
2007,7.8
2008,7.9
2009,6.9
2010,6.0
2011,7.5
2012,6.4
2013,7.3
2014,8.0
2015,8.4
2016,7.8
