year,annual-average-temperature
1987,14.3
1988,13.8
1989,14.8
1990,13.8
1991,13.9
1992,14.0
1993,13.9
1994,14.5
1995,15.2
1996,14.6
1997,15.6
1998,15.0
1999,14.9
2000,14.7
2001,14.6
2002,14.9
2003,15.2
2004,14.4
2005,14.5
2006,15.3
2007,14.4
2008,14.6
2009,15.1
2010,13.8
2011,14.9
2012,14.0
2013,13.6
2014,15.1
2015,15.3
2016,15.5
