year,annual-estival-days
1987,99
1988,88
1989,107
1990,108
1991,97
1992,85
1993,83
1994,99
1995,90
1996,85
1997,110
1998,95
1999,104
2000,110
2001,93
2002,84
2003,109
2004,107
2005,103
2006,101
2007,100
2008,88
2009,122
2010,99
2011,122
2012,103
2013,112
2014,118
2015,120
2016,109
