year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,541,856,-694,-687,49,14.9,5449,100,21.8,11
1988,624,826,-556,-543,57,14.6,5328,78,22.1,14
1989,322,868,-905,-793,-30,14.4,5254,87,22.2,13
1990,404,835,-797,-689,11,14.4,5259,87,20.0,15
1991,564,928,-808,-692,33,13.7,4999,70,21.7,27
1992,650,798,-501,-342,-74,13.9,5076,79,21.3,22
1993,489,919,-849,-709,-24,15.0,5471,100,23.2,11
1994,418,953,-976,-734,-91,15.0,5473,97,23.2,26
1995,558,809,-605,-548,10,14.7,5357,95,21.8,10
1996,512,906,-823,-774,47,14.2,5172,91,21.1,18
1997,349,924,-989,-753,-99,13.9,5068,85,21.7,21
1998,779,829,-380,-556,291,14.0,5128,82,21.7,31
1999,567,951,-834,-756,10,15.0,5490,98,22.9,11
2000,518,1014,-946,-852,55,15.0,5465,93,23.0,11
2001,568,794,-571,-479,11,14.4,5261,73,20.8,13
2002,550,822,-631,-527,-15,14.2,5185,84,22.4,34
2003,552,861,-680,-613,8,14.9,5437,90,22.1,17
2004,687,829,-491,-546,130,14.0,5104,73,21.4,18
2005,669,872,-560,-703,176,14.9,5427,83,22.4,9
2006,650,889,-598,-695,130,14.4,5285,88,21.7,15
2007,602,886,-645,-761,182,15.1,5505,96,22.8,8
2008,473,900,-775,-654,10,14.9,5421,99,22.9,12
2009,583,873,-647,-663,81,14.5,5312,99,21.6,23
2010,562,804,-614,-642,91,14.7,5375,76,21.3,10
2011,588,869,-629,-669,97,14.1,5134,89,22.5,30
2012,574,829,-613,-496,-32,14.1,5141,71,21.3,14
2013,772,864,-457,-683,314,14.5,5298,87,22.2,15
2014,819,826,-375,-576,204,14.7,5364,81,21.8,16
2015,373,871,-863,-727,-44,14.6,5320,89,22.9,16
2016,692,849,-516,-469,51,14.2,5200,80,20.7,22
2016
2017,773,912,-497,-624,142,15.6,5682,97,22.3,9
2018,458,883,-795,-672,-17,15.5,5642,107,24.1,3
2019,478,846,-725,-619,-59,15.1,5515,87,22.8,10
2020,493,893,-764,-706,-52,15.6,5723,121,23.0,5
2021,545,1010,-925,-843,-56,15.5,5675,112,22.6,11
2022,738,855,-463,-629,146,15.2,5535,100,23.4,10
2023,520,1001,-908,-853,101,15.6,5692,96,22.1,4
2024,683,1014,-777,-781,68,15.3,5598,95,22.2,7
2025,504,854,-687,-643,-77,15.0,5459,97,22.7,13
2026,700,922,-645,-637,58,15.3,5580,94,23.2,14
2027,565,1002,-852,-861,33,14.9,5451,105,23.5,25
2028,630,852,-603,-506,-119,15.7,5750,94,22.3,11
2029,547,984,-894,-795,-22,16.1,5892,118,23.5,5
2030,647,1022,-811,-709,-38,15.0,5490,98,23.2,12
2031,517,863,-704,-650,5,15.6,5712,112,23.8,7
2032,733,899,-504,-477,13,15.5,5656,118,23.1,10
2033,528,903,-736,-739,-5,15.3,5596,107,23.4,15
2034,750,899,-534,-671,107,15.4,5618,109,22.9,6
2035,747,905,-504,-590,122,14.8,5396,104,23.6,14
2036,644,907,-626,-750,88,15.5,5688,104,22.9,10
2037,413,928,-873,-754,-69,15.5,5662,125,24.4,18
2038,670,883,-597,-628,-71,15.4,5616,100,22.5,6
2039,548,935,-752,-787,86,15.5,5678,119,24.7,9
2040,736,884,-508,-691,197,15.5,5668,106,22.8,9
2041,424,895,-847,-785,-2,15.4,5634,85,23.5,14
2042,346,899,-960,-745,-103,15.8,5754,105,22.1,3
2043,863,866,-370,-452,63,15.8,5761,113,23.2,7
2044,485,897,-780,-747,31,15.1,5529,106,22.6,11
2045,688,886,-545,-537,-41,15.2,5546,111,23.3,5
2046,452,855,-746,-703,-57,14.7,5381,96,23.0,10
