year,annual-average-temperature
1987,14.0
1988,14.7
1989,15.3
1990,15.2
1991,14.6
1992,14.6
1993,14.3
1994,15.5
1995,15.1
1996,14.5
1997,15.5
1998,14.7
1999,15.0
2000,15.3
2001,15.4
2002,15.5
2003,15.7
2004,15.0
2005,14.8
2006,15.8
2007,15.4
2008,15.1
2009,15.8
2010,14.5
2011,16.1
2012,15.6
2013,14.2
2014,15.4
2015,15.2
2016,14.8

min,12
max,18
steps,7
decimal


