year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,2186,14,-687,0
1988,2154,14,-543,0
1989,2195,15,-793,0
1990,2112,11,-689,0
1991,2094,14,-692,0
1992,2086,14,-342,0
1993,2248,18,-709,0
1994,2310,16,-734,0
1995,2147,16,-548,0
1996,2068,14,-774,0
1997,2110,14,-753,0
1998,2159,15,-556,0
1999,2280,17,-756,0
2000,2336,15,-852,0
2001,2097,12,-479,0
2002,2206,15,-527,0
2003,2205,13,-613,0
2004,2047,13,-546,0
2005,2251,14,-703,0
2006,2230,15,-695,0
2007,2265,17,-761,0
2008,2383,16,-654,0
2009,2223,13,-663,0
2010,2071,15,-642,0
2011,2219,16,-669,0
2012,2058,14,-496,0
2013,2211,14,-683,0
2014,2166,14,-576,0
2015,2246,16,-727,0
2016,2123,14,-469,0
2016
2017,2405,15,-624,0
2018,2433,18,-672,0
2019,2264,15,-619,0
2020,2539,16,-706,0
2021,2431,16,-843,0
2022,2388,16,-629,0
2023,2343,15,-853,0
2024,2340,15,-781,0
2025,2291,14,-643,0
2026,2279,17,-637,1
2027,2460,16,-861,0
2028,2441,14,-506,0
2029,2546,16,-795,0
2030,2352,16,-709,0
2031,2438,18,-650,0
2032,2507,15,-477,0
2033,2448,15,-739,0
2034,2397,16,-671,0
2035,2412,16,-590,0
2036,2514,14,-750,0
2037,2563,17,-754,0
2038,2300,14,-628,0
2039,2576,18,-787,0
2040,2409,15,-691,0
2041,2376,15,-785,0
2042,2370,13,-745,0
2043,2372,18,-452,0
2044,2392,16,-747,0
2045,2407,16,-537,0
2046,2277,16,-703,0

min,1500,10,,0
max,3000,20,,8
steps,11,11,,9
decimal



