year,annual-hydric-deficit
1987,-256
1988,-645
1989,-822
1990,-581
1991,-635
1992,-574
1993,-471
1994,-569
1995,-753
1996,-234
1997,-575
1998,-815
1999,-523
2000,-633
2001,-774
2002,-320
2003,-396
2004,-683
2005,-797
2006,-846
2007,-931
2008,-770
2009,-887
2010,-728
2011,-806
2012,-880
2013,-411
2014,-126
2015,-646
2016,-383
