year,annual-estival-days
1987,51
1988,55
1989,77
1990,61
1991,82
1992,45
1993,56
1994,63
1995,46
1996,42
1997,53
1998,65
1999,64
2000,64
2001,61
2002,51
2003,96
2004,70
2005,54
2006,74
2007,51
2008,48
2009,66
2010,54
2011,59
2012,64
2013,66
2014,39
2015,67
2016,69
