year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1494,585,745,0,418,5.3,2423,4,13.4,137
1988,1325,574,575,-101,350,5.8,2380,2,13.2,129
1989,1190,579,443,-30,230,5.7,2400,9,13.3,129
1990,1519,529,836,71,415,4.9,2185,6,13.9,150
1991,1171,560,450,66,189,5.2,2234,6,13.7,154
1992,1155,624,339,-193,234,5.2,2266,9,13.4,146
1993,1396,578,658,-101,371,5.3,2327,5,12.3,131
1994,1176,607,397,-72,245,6.2,2545,12,14.0,126
1995,1254,612,453,-171,396,5.8,2333,3,13.0,121
1996,1193,616,389,-19,208,5.3,2302,2,13.7,144
1997,1319,549,604,-3,400,5.2,2243,4,12.6,136
1998,1362,560,630,-42,466,5.3,2299,2,11.8,129
1999,914,586,167,-220,89,5.9,2489,18,14.7,140
2000,1066,580,318,-192,274,6.1,2514,7,12.7,117
2001,1127,590,370,-205,239,6.0,2515,16,14.4,152
2002,1534,592,777,136,376,6.4,2571,16,14.3,115
2003,1214,576,474,-40,463,5.9,2547,7,12.6,126
2004,1344,608,574,-12,289,5.8,2561,9,13.2,140
2005,1187,604,411,-81,205,5.7,2528,9,14.1,133
2006,1070,579,317,-321,242,6.1,2416,5,13.3,119
2007,1289,590,533,-78,282,5.5,2400,21,14.8,149
2008,1186,584,437,-160,231,6.3,2521,13,13.5,112
2009,1149,580,399,45,162,6.0,2592,9,14.1,128
2010,1253,578,507,-61,315,5.3,2408,2,13.4,139
2011,1396,607,620,-130,428,5.9,2568,18,14.5,134
2012,1163,641,354,-251,285,6.4,2788,22,16.0,130
2013,1230,587,473,-144,285,5.6,2382,15,14.1,156
2014,1355,554,629,18,354,5.7,2381,15,14.4,141
2015,1016,603,254,-84,235,5.4,2506,9,14.3,145
2016,1270,579,522,100,173,6.0,2482,3,12.3,121
2016
2017,883,618,94,-225,147,7.1,2847,24,16.0,127
2018,1307,659,467,-251,458,8.4,3248,17,15.6,107
2019,1168,612,380,-112,188,7.0,2916,11,14.4,115
2020,1323,633,521,-157,342,6.6,2695,12,14.7,134
2021,955,688,68,-368,295,7.7,3093,34,16.4,116
2022,1238,618,444,-183,386,7.5,2909,18,16.1,123
2023,1299,711,374,-218,331,7.1,2890,32,16.2,143
2024,1034,696,138,-401,281,7.3,2941,14,14.6,102
2025,931,637,119,-256,151,7.2,2851,23,14.6,126
2026,1161,689,269,-245,273,7.9,2995,28,16.4,114
2027,915,679,26,-366,221,6.8,2760,8,14.6,124
2028,1126,632,309,-113,225,7.2,2957,34,15.9,124
2029,1204,725,266,-260,118,7.4,2951,34,17.0,136
2030,1125,663,251,-142,179,6.7,2680,12,14.8,135
2031,1152,668,320,-313,312,8.2,3217,38,16.7,104
2032,1236,621,440,-182,396,6.8,2744,10,14.7,128
2033,1370,617,582,-114,310,7.0,2781,12,15.9,128
2034,1043,614,259,-167,217,5.8,2654,15,14.4,148
2035,1098,601,315,-140,247,6.9,2766,11,13.5,132
2036,1458,634,659,4,463,7.6,3067,19,16.3,111
2037,1234,633,413,-199,309,7.2,2876,26,15.1,125
2038,1151,673,310,-242,275,7.5,2962,23,16.1,133
2039,840,659,5,-264,93,7.6,2997,24,15.0,111
2040,1182,639,367,-61,320,7.6,3046,29,17.0,127
2041,1074,619,283,-189,225,7.1,2798,5,15.3,130
2042,1214,638,396,-131,284,7.8,3023,20,15.4,109
2043,1066,622,273,-79,179,7.2,2823,29,15.3,123
2044,1111,626,306,-290,348,7.0,2960,20,15.7,115
2045,1155,627,367,-152,334,6.6,2799,16,15.9,138
2046,1056,647,230,-194,141,7.5,2901,9,14.1,107

min,800,500,,,,4,2000,0,10
max,1600,800,,,,10,4000,40,18
steps,11,7,,,,7,11,11,9
decimal



