year,annual-frozen-days
1987,90
1988,56
1989,68
1990,31
1991,68
1992,54
1993,71
1994,47
1995,64
1996,89
1997,63
1998,68
1999,56
2000,39
2001,66
2002,42
2003,77
2004,70
2005,66
2006,68
2007,39
2008,58
2009,62
2010,85
2011,57
2012,47
2013,76
2014,28
2015,44
2016,56
