year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,784,561,53,-226,200,8.9,3378,20,16.8,86
1988,827,569,76,-140,118,10.3,3801,19,17.1,57
1989,765,546,50,-220,180,9.1,3408,12,15.2,68
1990,859,552,123,-167,145,9.7,3653,10,15.8,66
1991,764,660,-129,-315,82,9.0,3408,14,15.3,66
1992,744,549,9,-166,93,9.8,3682,19,17.2,60
1993,808,690,-152,-310,96,9.2,3497,17,16.5,86
1994,856,662,-71,-291,158,9.6,3561,7,15.8,64
1995,876,545,165,-119,183,9.4,3528,15,16.6,63
1996,640,730,-358,-441,48,10.0,3674,34,17.7,66
1997,953,663,40,-159,78,9.7,3588,27,17.1,63
1998,797,544,66,-167,139,10.6,3903,27,18.2,53
1999,682,677,-313,-347,45,9.6,3619,13,15.2,67
2000,854,685,-98,-250,110,10.5,3875,32,17.4,63
2001,741,534,44,-149,95,9.3,3463,9,16.4,70
2002,772,542,47,-189,170,9.2,3485,17,16.4,66
2003,755,601,-29,-281,145,9.8,3649,30,17.1,65
2004,763,589,-30,-291,212,9.4,3498,10,16.2,69
2005,880,507,182,-75,145,9.9,3687,7,15.1,49
2006,973,535,260,-19,100,8.8,3292,4,15.8,71
2007,690,564,-41,-226,92,9.3,3422,12,15.1,59
2008,813,548,90,-144,88,8.9,3456,8,15.6,80
2009,993,534,274,-8,177,9.0,3402,15,16.3,85
2010,775,552,44,-192,77,9.8,3632,24,16.8,56
2011,743,566,3,-254,155,9.4,3513,30,17.2,74
2012,960,528,254,-8,196,9.4,3469,13,15.5,60
2013,730,518,43,-156,125,8.4,3260,16,16.4,88
2014,723,558,-12,-188,78,9.6,3574,23,16.7,74
2015,989,524,275,-25,144,9.4,3524,5,14.4,56
2016,845,583,78,-138,115,9.5,3506,10,16.4,74
2016
2017,785,565,43,-140,128,10.3,3798,24,16.8,51
2018,714,603,-71,-299,125,10.0,3743,36,17.7,73
2019,676,561,-85,-198,57,10.8,3979,33,18.2,44
2020,693,609,-106,-229,68,10.5,3896,31,18.3,44
2021,760,649,-147,-227,83,10.2,3758,30,17.8,59
2022,720,584,-39,-190,112,9.6,3667,35,18.0,86
2023,947,737,-79,-233,57,10.5,3854,27,15.7,45
2024,860,650,-61,-165,74,10.4,3868,21,17.6,56
2025,737,559,1,-199,136,10.4,3848,24,18.2,61
2026,807,675,-162,-247,25,10.5,3893,13,16.5,44
2027,592,704,-384,-393,-6,10.8,3967,32,17.5,65
2028,904,544,180,-75,176,10.2,3779,8,15.9,55
2029,861,716,-152,-271,100,10.6,3889,17,16.8,37
2030,904,698,-56,-297,110,11.2,4128,27,18.0,41
2031,889,561,135,-132,112,10.6,3886,17,16.2,42
2032,748,577,-4,-292,159,11.0,4085,30,17.4,45
2033,927,580,164,-99,142,10.4,3857,25,17.1,58
2034,832,522,128,-58,92,9.5,3513,12,16.0,62
2035,572,577,-199,-263,60,10.6,3902,17,17.2,46
2036,784,581,16,-240,180,10.1,3759,25,17.2,66
2037,697,607,-88,-327,160,11.0,4028,36,18.1,40
2038,867,577,109,-125,103,10.9,4037,33,17.6,56
2039,900,554,162,-26,69,10.0,3671,20,16.8,57
2040,805,534,82,-168,91,10.1,3714,23,17.1,60
2041,788,578,25,-200,200,10.5,3856,25,17.5,38
2042,774,584,-2,-196,109,10.7,3961,45,17.7,59
2043,777,597,5,-224,189,10.4,3812,23,17.0,61
2044,695,578,-65,-255,79,10.5,3892,28,17.2,49
2045,651,573,-119,-250,54,10.9,3990,23,16.9,29
2046,722,566,-21,-241,129,10.3,3806,27,16.7,61
