year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,4,4,-50,5,0,-140,80,19,113
1988,7,0,-69,2,0,-118,56,18,130
1989,2,6,-71,6,0,-166,70,29,91
1990,2,1,-21,5,0,-112,67,23,105
1991,3,0,-111,2,0,-222,62,26,118
1992,3,4,-75,3,0,-94,62,11,70
1993,8,0,-116,5,0,-214,71,33,128
1994,3,2,-82,3,0,-209,63,21,100
1995,2,4,-24,2,0,-77,56,21,121
1996,9,3,-181,4,2,-350,66,24,88
1997,5,1,-22,1,1,-67,66,24,95
1998,2,2,-9,3,3,-103,56,13,120
1999,6,3,-99,3,1,-237,71,25,67
2000,13,3,-79,6,4,-261,64,16,136
2001,1,4,-59,4,0,-85,75,26,151
2002,3,0,-81,5,1,-156,73,24,129
2003,9,7,-58,4,1,-205,62,16,78
2004,5,0,-121,6,0,-252,66,21,122
2005,3,1,-81,3,0,-24,66,23,158
2006,2,4,-68,3,0,-19,73,31,194
2007,12,6,-89,1,4,-209,67,17,98
2008,4,4,-60,1,0,-112,61,33,89
2009,0,1,26,2,1,9,70,33,99
2010,8,1,-68,3,0,-147,76,26,103
2011,15,0,-98,4,1,-253,80,42,83
2012,0,6,-16,4,2,-4,76,15,178
2013,6,16,-31,3,2,-138,79,21,133
2014,11,2,-67,5,1,-116,63,27,146
2015,3,0,-27,0,0,-7,65,26,130
2016,3,1,-42,1,0,-60,67,30,82
2016
2017,16,2,-36,6,2,-95,57,12,116
2018,19,5,-89,4,0,-254,65,31,93
2019,3,2,-109,3,3,-163,71,9,93
2020,5,0,35,4,2,-132,70,12,53
2021,8,0,41,2,0,-126,70,24,86
2022,16,19,27,1,8,-147,53,10,96
2023,18,1,-84,2,1,-139,53,26,133
2024,7,4,-11,2,2,-124,57,7,120
2025,9,7,-94,4,0,-165,64,9,117
2026,4,1,-60,2,0,-137,62,13,87
2027,20,9,-65,6,0,-281,48,19,35
2028,4,5,-67,2,0,-44,60,14,162
2029,9,0,-104,3,0,-242,64,20,155
2030,12,5,-20,3,1,-214,59,5,43
2031,12,5,-54,2,3,-97,59,13,106
2032,11,5,-109,3,0,-225,46,0,83
2033,15,10,24,4,0,-44,59,7,99
2034,5,13,-22,5,0,-88,68,12,176
2035,12,6,-71,4,1,-178,61,7,94
2036,13,18,-109,5,0,-224,62,13,167
2037,18,0,-113,1,1,-279,52,13,64
2038,8,3,-35,2,0,-104,52,15,134
2039,8,3,7,3,0,-18,65,23,115
2040,17,1,3,4,1,-119,75,13,111
2041,13,2,-68,4,4,-135,70,10,147
2042,22,0,-153,3,2,-200,53,19,141
2043,16,12,-66,1,0,-183,50,16,124
2044,10,4,-87,5,1,-211,63,6,116
2045,22,1,-125,4,3,-218,52,10,116
2046,16,11,-34,3,0,-186,53,15,83
