year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,5,0,-146,2,0,-135,42,36,63
1988,3,0,-133,4,0,-158,53,38,87
1989,2,1,-106,4,0,-200,51,44,58
1990,14,0,-117,3,0,-119,33,35,92
1991,8,0,-156,3,0,-261,42,37,70
1992,1,0,-62,2,0,-93,52,41,77
1993,1,0,-176,3,0,-212,49,35,88
1994,9,0,-186,5,0,-250,41,31,67
1995,11,0,-96,2,1,-162,44,38,62
1996,13,0,-207,4,0,-292,24,34,64
1997,2,0,-186,1,0,-311,48,45,108
1998,6,0,-101,2,0,-128,37,41,98
1999,6,0,-181,7,0,-378,53,30,24
2000,10,1,-138,3,0,-242,39,35,45
2001,5,0,-129,4,0,-173,40,33,83
2002,7,0,-183,3,0,-185,44,39,65
2003,1,0,-20,5,0,-102,30,38,42
2004,4,0,-12,3,0,-39,31,31,62
2005,0,0,-81,6,0,-101,50,36,59
2006,6,0,-68,1,0,-26,48,32,114
2007,6,0,-55,2,0,-102,41,39,60
2008,0,0,-37,3,0,-94,51,20,68
2009,11,0,-91,5,0,-158,53,44,62
2010,7,0,-50,3,0,-49,41,27,104
2011,4,0,-98,3,0,-118,40,32,72
2012,2,0,-156,6,0,-188,31,29,20
2013,4,0,-50,4,0,-112,50,40,45
2014,3,0,-121,2,0,-154,50,46,80
2015,10,0,-75,4,0,-158,36,34,43
2016,3,0,-97,2,0,-133,40,25,106
2016
2017,11,0,-161,2,0,-155,30,31,106
2018,3,0,-160,2,0,-134,37,23,78
2019,8,0,-89,2,0,2,35,32,115
2020,12,1,-141,3,0,-192,34,35,70
2021,5,0,-223,3,0,-288,36,20,87
2022,8,0,-105,2,0,-172,32,24,47
2023,2,0,-131,3,0,-207,38,22,83
2024,5,0,-105,8,0,-167,34,32,53
2025,1,0,-145,2,0,-150,42,17,87
2026,6,0,-190,2,0,-279,42,34,43
2027,6,0,-157,3,0,-337,44,26,18
2028,7,3,-137,6,0,-145,34,17,49
2029,2,0,-83,5,0,-193,46,32,75
2030,13,0,-206,3,1,-304,27,34,70
2031,9,0,-173,2,0,-200,33,30,66
2032,14,0,-148,2,0,-197,28,39,78
2033,12,0,-85,3,0,-138,40,32,71
2034,17,0,-142,2,0,-238,34,36,46
2035,7,0,-75,4,0,-28,38,30,81
2036,7,0,-182,3,0,-208,35,17,52
2037,9,1,-71,4,0,-158,42,30,25
2038,7,1,-121,7,0,-264,42,31,18
2039,5,0,-100,4,0,-164,37,31,40
2040,7,0,-48,4,0,-57,41,33,45
2041,11,0,-165,4,0,-165,24,34,81
2042,17,0,-142,5,0,-272,31,29,29
2043,9,2,-110,2,0,-124,32,20,89
2044,18,0,-151,2,0,-240,31,30,76
2045,8,1,-179,6,0,-220,38,34,88
2046,6,0,-190,3,0,-142,35,22,82
