year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,2155,14,-651,0
1988,2313,15,-832,0
1989,2182,15,-807,0
1990,2441,16,-785,0
1991,2156,14,-782,0
1992,2156,14,-752,0
1993,2045,14,-756,0
1994,2270,14,-902,0
1995,2492,16,-855,0
1996,2329,14,-948,0
1997,2131,14,-833,0
1998,2248,14,-725,0
1999,2085,14,-845,0
2000,2302,14,-878,0
2001,2104,15,-831,0
2002,2365,15,-854,0
2003,2154,15,-751,1
2004,2271,16,-709,2
2005,2126,14,-728,0
2006,2157,14,-749,1
2007,2194,15,-713,0
2008,2381,16,-857,0
2009,2221,16,-785,0
2010,2418,16,-899,0
2011,2238,16,-801,0
2012,2244,16,-778,0
2013,2387,16,-795,0
2014,2064,13,-807,0
2015,2344,14,-831,0
2016,2167,15,-725,0
2016
2017,2538,16,-829,0
2018,2597,16,-830,0
2019,2463,17,-864,0
2020,2401,16,-760,0
2021,2619,16,-992,0
2022,2471,17,-856,2
2023,2432,16,-887,0
2024,2610,16,-1004,0
2025,2583,17,-863,1
2026,2453,16,-905,0
2027,2454,16,-788,0
2028,2288,15,-727,0
2029,2508,16,-957,1
2030,2496,16,-896,0
2031,2385,15,-827,0
2032,2375,16,-757,0
2033,2507,16,-834,0
2034,2458,16,-742,0
2035,2289,16,-795,0
2036,2689,16,-914,0
2037,2579,17,-802,0
2038,2289,17,-812,0
2039,2359,15,-802,0
2040,2606,17,-942,0
2041,2356,17,-723,0
2042,2364,15,-779,0
2043,2429,18,-845,1
2044,2693,17,-832,0
2045,2450,17,-860,0
2046,2534,18,-842,0
