year,annual-hydric-deficit
1987,1328
1988,1333
1989,1323
1990,1274
1991,1327
1992,1285
1993,1277
1994,1375
1995,1375
1996,1305
1997,1300
1998,1351
1999,1362
2000,1384
2001,1379
2002,1333
2003,1364
2004,1292
2005,1348
2006,1370
2007,1322
2008,1225
2009,1307
2010,1260
2011,1334
2012,1405
2013,1176
2014,1208
2015,1416
2016,1220
