year,annual-average-temperature
1987,9.1
1988,10.3
1989,10.2
1990,10.4
1991,9.6
1992,10.5
1993,10.0
1994,11.3
1995,10.6
1996,9.1
1997,10.4
1998,10.3
1999,10.8
2000,11.4
2001,10.8
2002,11.2
2003,11.2
2004,10.4
2005,10.7
2006,11.2
2007,11.2
2008,10.6
2009,10.8
2010,9.8
2011,12.4
2012,10.9
2013,10.3
2014,12.0
2015,11.7
2016,10.9
