year,annual-average-temperature
1987,8.9
1988,10.0
1989,10.3
1990,10.3
1991,9.4
1992,10.7
1993,9.6
1994,11.0
1995,9.9
1996,8.4
1997,9.6
1998,10.0
1999,10.1
2000,11.1
2001,9.7
2002,10.4
2003,10.1
2004,9.9
2005,9.6
2006,10.0
2007,11.2
2008,11.0
2009,10.7
2010,9.5
2011,10.7
2012,10.8
2013,10.3
2014,11.6
2015,11.4
2016,10.7

min,6
max,14
steps,9
decimal
