year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,521,681,-332,-370,25,10.0,3845,72,19.7,107
1988,507,688,-353,-435,87,10.2,3877,76,19.6,104
1989,462,640,-353,-355,14,10.4,3904,60,18.3,87
1990,473,687,-388,-434,65,10.1,3891,64,18.2,83
1991,372,827,-683,-619,-22,10.2,3902,73,19.3,106
1992,488,668,-355,-365,60,9.9,3889,60,18.4,101
1993,618,797,-420,-456,53,10.9,4081,71,20.1,73
1994,423,715,-512,-503,-5,9.7,3736,34,16.7,90
1995,342,653,-491,-474,11,10.1,3893,68,18.3,83
1996,377,732,-615,-497,-49,10.2,3825,34,17.2,62
1997,530,758,-437,-398,8,9.9,3878,69,19.1,103
1998,532,655,-302,-346,71,10.7,4024,78,19.3,73
1999,465,711,-490,-456,-18,9.8,3696,31,17.4,78
2000,442,781,-559,-555,21,10.0,3830,62,19.7,102
2001,537,594,-229,-240,1,9.7,3684,28,16.2,82
2002,456,680,-408,-433,74,10.1,3941,72,19.5,93
2003,531,638,-282,-331,1,9.9,3696,67,17.9,102
2004,339,658,-513,-484,3,9.6,3714,61,19.3,111
2005,414,673,-426,-455,37,10.2,3828,73,19.7,84
2006,507,661,-322,-399,61,10.1,3853,65,19.1,90
2007,443,705,-448,-488,59,10.7,4057,73,18.4,90
2008,428,651,-401,-380,-5,10.0,3830,62,18.8,95
2009,451,642,-364,-374,49,9.5,3711,42,17.9,91
2010,420,684,-425,-435,9,9.8,3795,62,18.4,91
2011,547,668,-290,-416,94,10.0,3838,58,19.8,97
2012,438,604,-327,-366,16,9.0,3443,33,16.4,105
2013,409,687,-448,-503,46,10.3,3953,73,19.0,81
2014,478,662,-362,-375,-3,10.7,3972,66,19.4,77
2015,429,648,-387,-398,24,9.9,3750,48,17.9,99
2016,534,608,-256,-289,18,9.9,3737,30,16.7,77
2016
2017,486,680,-384,-378,6,11.1,4195,73,18.6,82
2018,455,705,-438,-452,27,11.6,4375,83,21.1,69
2019,471,670,-369,-417,46,10.9,4065,83,20.5,91
2020,511,645,-322,-370,56,10.7,4010,63,18.1,69
2021,431,740,-540,-489,-12,10.5,3941,59,19.2,88
2022,521,641,-323,-320,19,10.6,4002,69,19.3,85
2023,434,734,-538,-444,-47,9.9,3750,64,19.4,107
2024,441,742,-531,-528,35,10.7,3988,67,19.6,86
2025,545,568,-197,-287,86,9.8,3658,27,16.6,72
2026,612,800,-457,-433,25,11.0,4172,67,19.1,74
2027,509,745,-447,-424,-10,10.4,3917,68,18.3,91
2028,531,647,-304,-370,51,11.3,4226,68,18.7,73
2029,378,779,-651,-549,-45,11.0,4106,58,18.9,56
2030,473,750,-516,-487,20,10.3,3896,50,17.7,84
2031,475,608,-314,-306,8,10.5,4001,53,19.0,89
2032,466,714,-441,-467,50,12.1,4473,78,19.9,56
2033,368,657,-489,-422,-46,10.9,4096,65,18.4,72
2034,518,674,-382,-331,14,12.1,4431,64,18.8,32
2035,434,677,-440,-445,19,12.0,4397,74,19.9,55
2036,414,665,-425,-394,23,11.2,4183,73,19.7,53
2037,494,638,-331,-331,6,10.4,3976,65,19.0,94
2038,472,699,-420,-444,29,11.3,4230,77,18.6,73
2039,448,711,-449,-411,-3,11.9,4414,85,20.3,70
2040,466,680,-392,-392,12,11.6,4303,68,20.0,49
2041,469,620,-340,-333,17,10.1,3792,35,17.0,82
2042,496,668,-363,-397,46,11.4,4216,51,17.8,53
2043,672,637,-148,-264,122,10.7,3992,52,18.4,72
2044,531,687,-338,-424,66,11.4,4233,72,19.4,61
2045,483,691,-409,-354,-22,11.7,4365,66,19.4,76
2046,574,645,-248,-357,84,10.2,3870,62,19.0,98
