year,annual-average-temperature
1987,9.6
1988,10.0
1989,10.7
1990,10.6
1991,9.9
1992,10.3
1993,10.1
1994,10.0
1995,10.5
1996,9.5
1997,10.6
1998,10.4
1999,10.4
2000,10.0
2001,9.9
2002,10.5
2003,10.6
2004,10.4
2005,10.7
2006,10.8
2007,10.7
2008,10.0
2009,10.0
2010,8.8
2011,10.5
2012,9.9
2013,9.9
2014,10.4
2015,9.9
2016,10.2
