year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,921,453,297,-16,144,8.9,3255,1,13.6,32
1988,1128,441,514,72,229,9.3,3393,2,14.6,34
1989,953,450,336,-70,214,8.8,3222,3,14.6,41
1990,1016,452,394,67,182,8.9,3260,2,13.7,35
1991,1020,534,248,-71,231,8.5,3098,0,14.0,48
1992,1159,429,557,83,227,8.3,3061,2,13.0,52
1993,1066,599,174,-110,134,8.0,2960,1,13.5,59
1994,1018,556,187,-21,178,8.9,3264,3,13.9,37
1995,1064,429,472,76,186,8.7,3203,0,14.1,44
1996,980,629,49,-193,93,8.8,3221,2,14.1,43
1997,991,623,85,-130,114,9.1,3338,3,14.3,24
1998,992,424,396,26,254,8.6,3160,2,13.1,36
1999,973,643,28,-287,195,9.0,3277,6,14.9,50
2000,1037,514,256,-32,128,8.5,3108,0,13.9,31
2001,1016,433,413,2,277,9.0,3268,1,13.8,28
2002,991,427,385,-31,202,8.9,3257,1,13.7,35
2003,972,440,363,-53,211,8.3,3048,1,14.2,57
2004,982,458,339,-51,280,8.9,3236,2,13.6,26
2005,892,444,282,-14,156,8.6,3144,2,14.0,52
2006,1023,419,434,30,222,8.7,3191,1,13.7,30
2007,1200,449,577,178,264,9.0,3281,0,13.8,36
2008,987,448,368,-11,219,8.9,3243,1,14.5,34
2009,1135,447,519,20,259,8.8,3203,2,14.6,46
2010,978,457,343,-8,173,9.1,3343,2,15.1,52
2011,908,445,286,-55,128,8.8,3232,0,14.1,45
2012,828,451,214,-56,177,8.6,3144,1,13.8,41
2013,866,448,248,-42,168,8.6,3125,2,13.7,46
2014,897,456,272,-34,122,8.9,3272,2,14.6,40
2015,779,465,142,-142,176,8.7,3189,1,13.5,48
2016,1077,421,487,40,255,8.5,3128,0,13.1,45
2016
2017,866,464,233,-55,173,9.5,3482,4,15.2,29
2018,1023,457,395,26,235,9.2,3346,5,14.0,24
2019,1226,445,603,151,339,9.5,3487,2,14.5,31
2020,842,442,222,-19,162,9.3,3421,1,12.9,15
2021,854,557,32,-177,77,9.5,3457,5,15.2,24
2022,1119,431,507,23,301,9.4,3446,3,14.6,23
2023,1056,633,80,-171,136,10.3,3769,0,14.6,4
2024,1031,591,153,-143,189,9.3,3416,2,14.7,27
2025,1090,454,463,18,235,9.7,3539,0,14.4,23
2026,1021,687,25,-205,126,9.7,3553,1,15.9,21
2027,1016,601,132,-259,142,9.2,3348,1,14.7,32
2028,1175,455,555,80,313,9.7,3561,4,15.0,10
2029,1155,686,145,-164,45,9.9,3604,1,14.9,20
2030,1120,585,254,-72,186,9.4,3435,3,14.4,23
2031,820,459,193,-79,196,9.5,3471,2,14.5,24
2032,992,451,373,15,177,8.8,3231,0,14.5,31
2033,1020,470,377,-82,244,9.4,3422,1,14.0,21
2034,1220,472,561,19,350,9.6,3512,0,14.2,16
2035,1007,445,382,123,170,9.5,3464,0,14.8,16
2036,1124,468,478,-13,225,9.1,3319,1,14.3,37
2037,1061,465,426,20,235,9.4,3429,0,14.4,16
2038,1022,446,401,68,194,9.4,3456,0,14.2,25
2039,1361,459,727,100,344,9.3,3409,2,14.3,26
2040,1066,455,436,73,167,9.6,3522,5,14.4,27
2041,1237,440,623,97,309,9.1,3320,1,13.4,42
2042,888,446,267,-53,168,9.2,3373,1,14.9,38
2043,990,461,353,-79,199,9.7,3536,1,14.8,15
2044,1009,462,374,27,148,9.6,3502,2,14.6,24
2045,1051,462,418,-16,269,9.6,3506,1,14.0,25
2046,1052,476,405,22,219,9.6,3518,1,14.4,19
