year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,0,0,3,4,0,-62,87,6,164
1988,1,0,-13,0,0,15,91,10,207
1989,0,0,25,1,0,-29,90,8,86
1990,1,0,113,3,0,91,85,2,149
1991,0,0,2,1,0,-70,91,9,145
1992,1,1,51,2,0,32,87,11,183
1993,1,0,-57,1,0,-70,88,18,223
1994,1,0,10,0,0,3,88,7,146
1995,0,0,-24,1,0,43,91,8,267
1996,1,0,-58,1,0,-165,90,18,139
1997,2,0,-93,2,0,-156,83,6,185
1998,2,1,1,0,0,-21,86,4,126
1999,3,0,-106,2,0,-235,89,7,139
2000,0,0,22,0,0,-67,90,9,189
2001,0,0,-27,4,0,-32,81,8,193
2002,0,1,-20,3,0,-68,84,2,171
2003,0,1,0,3,0,-57,90,8,119
2004,0,0,-47,3,0,-94,87,5,142
2005,1,0,-37,1,0,-79,82,14,179
2006,0,1,-32,0,0,-35,89,7,172
2007,0,0,60,1,0,121,89,14,226
2008,0,3,15,1,0,-27,89,10,159
2009,0,0,14,3,0,-14,85,17,150
2010,2,1,-13,1,0,-48,82,7,175
2011,0,2,-23,2,0,-94,87,9,146
2012,1,0,-16,2,0,-75,84,7,134
2013,1,1,-37,2,0,-50,84,11,152
2014,0,1,5,3,0,-52,89,11,159
2015,0,0,-20,2,0,-83,89,11,85
2016,0,0,-40,2,0,5,89,7,218
2016
2017,2,0,-61,1,0,-131,73,8,142
2018,0,0,-20,0,0,-29,82,8,154
2019,1,0,12,2,0,-23,78,11,260
2020,1,0,-11,3,0,-51,88,5,171
2021,1,0,-86,1,0,-128,89,9,101
2022,2,1,-3,1,0,-24,84,2,149
2023,0,0,-90,3,0,-190,78,2,133
2024,0,0,-160,2,0,-251,88,0,257
2025,0,0,-27,1,0,-120,79,10,216
2026,0,0,-101,2,0,-225,78,2,227
2027,1,0,-126,1,0,-214,83,5,132
2028,0,0,26,2,0,-1,87,4,227
2029,1,0,-96,2,0,-162,77,7,241
2030,3,0,-49,2,0,-69,84,6,228
2031,0,1,-73,3,0,-149,88,9,204
2032,0,1,1,1,0,-24,81,6,205
2033,1,0,-45,1,0,-105,79,3,90
2034,0,2,-10,2,0,-72,82,1,192
2035,0,0,66,0,0,83,87,3,154
2036,0,0,-93,1,0,-131,82,8,179
2037,0,0,-63,1,0,-115,79,5,229
2038,0,0,50,0,0,27,84,11,143
2039,0,0,-8,2,0,-36,86,11,227
2040,4,0,1,1,0,-26,79,6,230
2041,0,0,49,0,0,36,86,11,175
2042,0,0,-29,1,0,-47,83,5,151
2043,0,0,-22,1,0,-91,82,0,100
2044,0,0,1,3,0,-52,78,4,208
2045,1,0,-44,3,0,-118,77,5,180
2046,0,0,33,3,0,-95,83,10,201
