year,annual-hydric-deficit
1987,-1026
1988,-790
1989,-593
1990,-997
1991,-866
1992,-782
1993,-700
1994,-1163
1995,-1040
1996,-672
1997,-634
1998,-854
1999,-973
2000,-1125
2001,-1023
2002,-832
2003,-915
2004,-821
2005,-1031
2006,-1106
2007,-1025
2008,-715
2009,-1080
2010,-840
2011,-975
2012,-853
2013,-1005
2014,-1130
2015,-866
2016,-962
