year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,37,2,-158,6,8,-331,32,31,67
1988,76,10,-190,8,20,-442,18,28,43
1989,54,0,-239,7,3,-487,24,47,40
1990,54,0,-250,6,12,-477,27,33,114
1991,56,0,-234,6,19,-437,19,16,119
1992,43,0,-180,6,13,-456,35,57,106
1993,33,1,-235,7,26,-505,36,37,93
1994,47,3,-240,8,14,-534,27,40,81
1995,43,0,-126,7,21,-403,34,23,30
1996,41,1,-180,7,23,-366,36,22,71
1997,34,5,-215,10,16,-462,20,15,30
1998,63,2,-222,9,17,-501,7,34,33
1999,41,1,-144,6,8,-433,30,27,79
2000,40,0,-195,6,5,-426,32,46,127
2001,45,1,-165,6,14,-434,28,25,83
2002,51,1,-213,6,7,-393,30,12,58
2003,51,7,-105,4,8,-335,36,23,37
2004,47,6,-159,5,20,-399,26,36,60
2005,38,9,-152,5,14,-343,34,32,90
2006,48,6,-203,8,7,-483,27,21,45
2007,34,0,-199,7,22,-465,31,18,48
2008,44,9,-167,6,18,-421,26,33,22
2009,53,8,-247,7,6,-490,17,13,36
2010,58,1,-212,8,7,-461,18,26,67
2011,59,3,-154,5,19,-405,21,34,39
2012,41,0,-177,6,2,-363,21,18,116
2013,45,3,-237,8,8,-477,34,31,44
2014,46,7,-145,8,18,-436,22,19,54
2015,57,3,-279,9,21,-511,26,37,40
2016,51,3,-147,2,4,-224,20,20,91
2016
2017,53,8,-160,6,4,-395,18,14,56
2018,49,3,-235,8,10,-483,26,20,60
2019,51,1,-271,9,29,-555,22,34,74
2020,47,1,-148,7,19,-426,36,10,49
2021,64,4,-168,8,6,-475,13,16,19
2022,63,0,-194,7,22,-434,10,15,100
2023,48,0,-189,5,40,-497,32,11,98
2024,42,3,-244,9,23,-522,37,17,53
2025,53,2,-125,6,17,-292,17,26,84
2026,48,7,-201,7,19,-502,20,23,29
2027,54,0,-201,8,17,-487,19,11,45
2028,60,3,-221,10,22,-487,21,18,68
2029,66,2,-147,6,9,-417,9,25,31
2030,55,0,-245,9,35,-587,22,23,44
2031,58,3,-155,8,25,-439,15,17,36
2032,50,0,-242,7,20,-511,32,24,72
2033,50,1,-236,11,21,-467,33,39,152
2034,52,6,-218,7,27,-507,30,20,42
2035,43,0,-150,8,19,-433,24,20,77
2036,63,0,-237,6,40,-480,10,28,151
2037,54,5,-252,9,22,-531,23,36,58
2038,39,4,-115,7,22,-396,36,36,29
2039,57,1,-191,7,22,-453,22,32,57
2040,54,0,-116,6,9,-358,14,29,92
2041,51,4,-191,6,34,-450,12,34,103
2042,47,7,-202,8,21,-494,25,22,89
2043,43,0,-135,7,18,-408,30,15,89
2044,35,2,-155,8,6,-424,34,20,103
2045,61,3,-212,6,25,-438,10,4,65
2046,56,0,-174,9,18,-390,36,9,109

min,,0
max,,10
steps,,11
decimal
