year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,629,705,-275,-426,124,11.5,4319,84,19.4,68
1988,553,837,-484,-588,130,12.2,4604,140,21.8,102
1989,575,747,-368,-568,166,10.9,4163,98,19.3,104
1990,564,770,-437,-542,120,12.3,4642,103,19.5,69
1991,666,809,-435,-492,33,13.1,4841,94,19.6,47
1992,535,744,-416,-470,39,10.9,4149,96,20.4,95
1993,543,853,-539,-668,125,12.1,4485,101,22.5,74
1994,517,825,-537,-633,121,11.4,4274,89,20.4,75
1995,450,732,-491,-496,62,12.5,4595,105,21.1,51
1996,597,784,-481,-453,5,12.3,4594,91,20.1,60
1997,406,827,-676,-646,-15,12.3,4643,92,21.3,67
1998,470,773,-518,-605,102,12.0,4510,105,20.2,83
1999,552,788,-510,-547,42,11.4,4356,89,19.8,77
2000,640,798,-417,-480,86,11.6,4342,84,19.8,80
2001,542,749,-432,-478,68,12.3,4542,100,19.8,71
2002,578,733,-363,-480,107,12.1,4509,91,19.1,38
2003,590,712,-345,-427,85,11.5,4320,86,18.9,87
2004,607,767,-377,-504,97,12.2,4526,96,20.7,70
2005,672,705,-228,-379,96,11.3,4268,81,19.5,99
2006,545,739,-393,-574,137,11.9,4449,101,20.7,75
2007,444,747,-539,-604,40,13.5,4958,102,21.6,52
2008,422,762,-547,-586,19,12.0,4462,111,21.7,76
2009,455,745,-477,-603,82,11.9,4447,98,19.7,64
2010,598,754,-372,-551,130,11.8,4438,102,19.0,76
2011,462,760,-494,-519,32,11.6,4286,95,19.9,88
2012,588,703,-336,-385,44,12.1,4461,74,18.3,61
2013,377,732,-564,-559,5,11.2,4245,85,18.8,88
2014,536,783,-448,-531,39,12.3,4576,114,22.0,78
2015,477,785,-527,-634,78,12.5,4637,107,20.6,71
2016,708,697,-207,-335,115,11.8,4416,75,17.8,59
2016
2017,480,735,-468,-500,11,12.8,4733,94,20.1,48
2018,396,734,-562,-540,-24,12.5,4603,102,19.3,68
2019,504,810,-543,-655,45,13.1,4953,118,22.2,74
2020,447,775,-568,-549,30,13.8,5070,105,21.3,26
2021,543,861,-586,-666,100,13.2,4841,127,21.4,63
2022,528,781,-488,-517,42,13.9,5085,122,21.8,48
2023,574,852,-562,-566,27,13.5,4959,115,22.8,42
2024,482,810,-604,-611,21,12.3,4570,103,21.3,68
2025,593,744,-363,-430,37,12.3,4601,102,20.0,79
2026,413,847,-685,-649,-32,12.7,4713,113,21.9,73
2027,426,870,-740,-651,-11,13.9,5107,125,22.2,48
2028,396,766,-583,-573,22,13.0,4763,119,22.0,63
2029,533,887,-637,-603,10,13.6,4984,122,20.8,56
2030,525,895,-648,-699,1,13.0,4840,107,21.2,58
2031,518,797,-466,-587,68,13.1,4871,122,22.0,68
2032,382,776,-658,-652,-17,13.9,5168,127,22.0,51
2033,494,777,-479,-520,55,12.1,4463,104,21.2,72
2034,551,767,-437,-567,115,12.4,4618,112,21.8,80
2035,461,742,-502,-499,7,12.7,4655,88,20.6,42
2036,511,842,-564,-534,-2,13.8,5088,123,23.1,63
2037,448,784,-538,-647,109,12.6,4664,109,21.0,67
2038,563,771,-426,-513,70,12.7,4705,110,22.8,60
2039,441,799,-580,-616,37,12.9,4764,121,22.1,73
2040,588,735,-384,-448,128,12.8,4727,100,19.9,62
2041,694,811,-336,-553,161,13.5,4972,123,23.1,56
2042,536,797,-466,-569,126,12.5,4580,108,22.3,75
2043,440,738,-526,-461,-30,12.7,4664,98,21.5,57
2044,437,734,-539,-488,0,12.7,4666,86,19.9,50
2045,520,799,-530,-578,27,14.2,5202,119,21.0,38
2046,560,738,-389,-474,62,13.3,4860,99,20.6,35

min,300,600,,,,10,3500,60,17
max,900,1100,,,,16,5500,150,24
steps,11,11,,,,7,11,10,8
decimal



