year,annual-average-temperature
1987,11.0
1988,11.4
1989,11.8
1990,12.1
1991,11.1
1992,12.4
1993,11.5
1994,12.9
1995,11.8
1996,10.7
1997,10.9
1998,11.5
1999,11.7
2000,12.8
2001,12.2
2002,12.7
2003,11.9
2004,11.6
2005,10.9
2006,12.0
2007,12.8
2008,12.9
2009,12.6
2010,11.7
2011,12.1
2012,12.7
2013,12.4
2014,13.2
2015,13.0
2016,12.4

min,9
max,15
steps,7
decimal


